"idD" "idV" "idCNeigh" "distance" "idSectorCN"
"557" "St.Fs.55.06_28_2018" 548 557 49.0136319806447 "c4.l41"
"560" "St.Fs.55.06_28_2018" 548 560 37.504950127928 "c1.l41"
"565" "St.Fs.55.06_28_2018" 548 565 39.3690689011628 "c2.l42"
"570" "St.Fs.55.06_28_2018" 548 570 47.1619411127854 "c3.l42"
"526" "St.Fs.55.06_28_2018" 539 526 51.8791097315812 "c6.l37"
"527" "St.Fs.55.06_28_2018" 539 527 48.7186795968204 "c7.l37"
"536" "St.Fs.55.06_28_2018" 539 536 35.2525343426954 "c8.l38"
"537" "St.Fs.55.06_28_2018" 539 537 49.1290649885333 "c5.l39"
"540" "St.Fs.55.06_28_2018" 539 540 50.8591355275174 "c5.l39"
"544" "St.Fs.55.06_28_2018" 539 544 39.5974352954726 "c8.l39"
"546" "St.Fs.55.06_28_2018" 539 546 49.8731247549247 "c6.l40"
"554" "St.Fs.55.06_28_2018" 539 554 57.8742262534396 "c7.l40"
"514" "St.Fs.55.06_28_2018" 533 514 46.0759190747255 "c3.l36"
"515" "St.Fs.55.06_28_2018" 533 515 48.2752402616586 "c2.l37"
"517" "St.Fs.55.06_28_2018" 533 517 44.8495845046895 "c4.l37"
"523" "St.Fs.55.06_28_2018" 533 523 45.8961350728035 "c5.l37"
"529" "St.Fs.55.06_28_2018" 533 529 44.6383282612644 "c1.l38"
"532" "St.Fs.55.06_28_2018" 533 532 49.3645207903518 "c5.l38"
"5351" "St.Fs.55.06_28_2018" 533 535 41.0429088405967 "c1.l38"
"5371" "St.Fs.55.06_28_2018" 533 537 46.5298204640577 "c5.l39"
"541" "St.Fs.55.06_28_2018" 533 541 53.7571738976548 "c5.l39"
"5421" "St.Fs.55.06_28_2018" 533 542 51.9270901439032 "c4.l40"
"436" "St.Fs.55.06_28_2018" 451 436 56.2037743429247 "c3.l31"
"443" "St.Fs.55.06_28_2018" 451 443 51.0334061386817 "c5.l32"
"445" "St.Fs.55.06_28_2018" 451 445 57.2135188605555 "c1.l32"
"449" "St.Fs.55.06_28_2018" 451 449 43.1238011212712 "c1.l33"
"450" "St.Fs.55.06_28_2018" 451 450 45.4016671336773 "c5.l33"
"455" "St.Fs.55.06_28_2018" 451 455 46.6358086930372 "c1.l34"
"458" "St.Fs.55.06_28_2018" 451 458 44.2039712168059 "c5.l34"
"467" "St.Fs.55.06_28_2018" 451 467 46.4608610566449 "c4.l35"
"468" "St.Fs.55.06_28_2018" 451 468 50.9880381956654 "c2.l35"
"472" "St.Fs.55.06_28_2018" 451 472 48.7207590207216 "c3.l35"
"434" "St.Fs.55.06_28_2018" 447 434 46.2963078977959 "c6.l31"
"439" "St.Fs.55.06_28_2018" 447 439 45.6189945325088 "c7.l31"
"442" "St.Fs.55.06_28_2018" 447 442 42.1515830012684 "c5.l32"
"444" "St.Fs.55.06_28_2018" 447 444 43.9784633035538 "c8.l32"
"446" "St.Fs.55.06_28_2018" 447 446 42.2834845680477 "c8.l32"
"4501" "St.Fs.55.06_28_2018" 447 450 36.8036812400276 "c5.l33"
"452" "St.Fs.55.06_28_2018" 447 452 43.0490994186987 "c8.l33"
"456" "St.Fs.55.06_28_2018" 447 456 42.8407412083845 "c6.l34"
"459" "St.Fs.55.06_28_2018" 447 459 46.2722265395825 "c6.l34"
"460" "St.Fs.55.06_28_2018" 447 460 52.2994172013125 "c8.l34"
"466" "St.Fs.55.06_28_2018" 447 466 51.0457845254141 "c7.l34"
"406" "St.Fs.55.06_28_2018" 424 406 41.8832018336098 "c1.l29"
"407" "St.Fs.55.06_28_2018" 424 407 41.9890487165418 "c2.l29"
"414" "St.Fs.55.06_28_2018" 424 414 45.13296377241 "c3.l30"
"423" "St.Fs.55.06_28_2018" 424 423 46.3205123671352 "c3.l30"
"4361" "St.Fs.55.06_28_2018" 424 436 45.4648301032894 "c3.l31"
"4451" "St.Fs.55.06_28_2018" 424 445 55.0339058885323 "c1.l32"
"410" "St.Fs.55.06_28_2018" 421 410 32.0898533514862 "c4.l30"
"411" "St.Fs.55.06_28_2018" 421 411 24.450826992662 "c5.l29"
"415" "St.Fs.55.06_28_2018" 421 415 34.5794970285084 "c4.l30"
"418" "St.Fs.55.06_28_2018" 421 418 26.3381465572052 "c6.l30"
"425" "St.Fs.55.06_28_2018" 421 425 23.5446694205129 "c4.l31"
"431" "St.Fs.55.06_28_2018" 421 431 22.8719147838239 "c6.l31"
"433" "St.Fs.55.06_28_2018" 421 433 24.098425824746 "c5.l31"
"365" "St.Fs.55.06_28_2018" 387 365 56.1630427758272 "c5.l26"
"368" "St.Fs.55.06_28_2018" 387 368 58.8170419137786 "c3.l26"
"369" "St.Fs.55.06_28_2018" 387 369 55.6142679262153 "c6.l26"
"376" "St.Fs.55.06_28_2018" 387 376 67.3810121223419 "c7.l26"
"377" "St.Fs.55.06_28_2018" 387 377 53.5414532518261 "c3.l27"
"390" "St.Fs.55.06_28_2018" 387 390 55.0079524465927 "c7.l28"
"392" "St.Fs.55.06_28_2018" 387 392 46.873739303035 "c3.l28"
"403" "St.Fs.55.06_28_2018" 387 403 45.6092353972549 "c4.l29"
"408" "St.Fs.55.06_28_2018" 387 408 55.2463594012245 "c7.l29"
"4111" "St.Fs.55.06_28_2018" 387 411 49.5352626748607 "c5.l29"
"361" "St.Fs.55.06_28_2018" 376 361 47.6126357664906 "c6.l26"
"367" "St.Fs.55.06_28_2018" 376 367 35.676892850062 "c8.l25"
"3691" "St.Fs.55.06_28_2018" 376 369 42.5199631505139 "c6.l26"
"387" "St.Fs.55.06_28_2018" 376 387 67.3810121223419 "c5.l28"
"3901" "St.Fs.55.06_28_2018" 376 390 40.0459728516655 "c7.l28"
"391" "St.Fs.55.06_28_2018" 376 391 42.5639411439293 "c8.l28"
"337" "St.Fs.55.06_28_2018" 347 337 21.5679653906293 "c1.l24"
"338" "St.Fs.55.06_28_2018" 347 338 20.0423974140368 "c1.l25"
"350" "St.Fs.55.06_28_2018" 347 350 14.3792096100625 "c2.l25"
"351" "St.Fs.55.06_28_2018" 347 351 15.0162364649141 "c1.l25"
"355" "St.Fs.55.06_28_2018" 347 355 19.6932860998624 "c2.l26"
"362" "St.Fs.55.06_28_2018" 347 362 23.6373086625551 "c1.l26"
"317" "St.Fs.55.06_28_2018" 336 317 70.3718277480994 "c7.l22"
"321" "St.Fs.55.06_28_2018" 336 321 64.356367532465 "c6.l22"
"325" "St.Fs.55.06_28_2018" 336 325 63.8690502035888 "c8.l22"
"328" "St.Fs.55.06_28_2018" 336 328 58.3847947621401 "c6.l23"
"333" "St.Fs.55.06_28_2018" 336 333 56.9975468852949 "c5.l24"
"340" "St.Fs.55.06_28_2018" 336 340 57.3249372214412 "c5.l25"
"352" "St.Fs.55.06_28_2018" 336 352 60.6905767728793 "c5.l25"
"360" "St.Fs.55.06_28_2018" 336 360 55.4854595820971 "c8.l25"
"3611" "St.Fs.55.06_28_2018" 336 361 57.1830229283363 "c6.l26"
"3671" "St.Fs.55.06_28_2018" 336 367 58.3295581899632 "c8.l25"
"298" "St.Fs.55.06_28_2018" 327 298 81.8774179713206 "c4.l20"
"305" "St.Fs.55.06_28_2018" 327 305 71.5451933099204 "c2.l21"
"310" "St.Fs.55.06_28_2018" 327 310 65.5247942156744 "c2.l21"
"315" "St.Fs.55.06_28_2018" 327 315 56.4293032733923 "c2.l22"
"322" "St.Fs.55.06_28_2018" 327 322 56.9690944161628 "c6.l22"
"323" "St.Fs.55.06_28_2018" 327 323 51.5788750462839 "c1.l23"
"3281" "St.Fs.55.06_28_2018" 327 328 51.6342727851958 "c6.l23"
"329" "St.Fs.55.06_28_2018" 327 329 53.9343850967982 "c1.l23"
"331" "St.Fs.55.06_28_2018" 327 331 52.6938982321352 "c2.l24"
"3331" "St.Fs.55.06_28_2018" 327 333 46.1904187043989 "c5.l24"
"335" "St.Fs.55.06_28_2018" 327 335 53.0676574342887 "c2.l24"
"339" "St.Fs.55.06_28_2018" 327 339 50.4058511662463 "c4.l25"
"341" "St.Fs.55.06_28_2018" 327 341 55.7736833204058 "c3.l25"
"344" "St.Fs.55.06_28_2018" 327 344 57.5058315370385 "c3.l25"
"302" "St.Fs.55.06_28_2018" 313 302 34.8236480093697 "c8.l20"
"304" "St.Fs.55.06_28_2018" 313 304 29.743334414307 "c8.l20"
"311" "St.Fs.55.06_28_2018" 313 311 21.0559991223752 "c7.l21"
"3171" "St.Fs.55.06_28_2018" 313 317 27.038748517139 "c7.l22"
"320" "St.Fs.55.06_28_2018" 313 320 27.556751586258 "c8.l22"
"3251" "St.Fs.55.06_28_2018" 313 325 32.7369479310831 "c8.l22"
"281" "St.Fs.55.06_28_2018" 307 281 62.9123499206612 "c6.l19"
"285" "St.Fs.55.06_28_2018" 307 285 56.8913664470201 "c7.l19"
"288" "St.Fs.55.06_28_2018" 307 288 53.850489327099 "c5.l19"
"2981" "St.Fs.55.06_28_2018" 307 298 48.1606071129793 "c4.l20"
"3021" "St.Fs.55.06_28_2018" 307 302 42.8011418384787 "c8.l20"
"3111" "St.Fs.55.06_28_2018" 307 311 37.8100751210805 "c7.l21"
"316" "St.Fs.55.06_28_2018" 307 316 36.8270572886448 "c7.l22"
"3212" "St.Fs.55.06_28_2018" 307 321 44.6070233464956 "c6.l22"
"3221" "St.Fs.55.06_28_2018" 307 322 46.958957557624 "c6.l22"
"258" "St.Fs.55.06_28_2018" 278 258 50.9045155663729 "c2.l17"
"262" "St.Fs.55.06_28_2018" 278 262 59.1270014445178 "c3.l17"
"264" "St.Fs.55.06_28_2018" 278 264 42.6217671258059 "c1.l18"
"271" "St.Fs.55.06_28_2018" 278 271 55.7511416628736 "c4.l18"
"282" "St.Fs.55.06_28_2018" 278 282 46.5454792665618 "c4.l19"
"289" "St.Fs.55.06_28_2018" 278 289 42.8969065676852 "c4.l20"
"294" "St.Fs.55.06_28_2018" 278 294 45.4928343350708 "c3.l20"
"295" "St.Fs.55.06_28_2018" 278 295 44.5200280007659 "c2.l20"
"297" "St.Fs.55.06_28_2018" 278 297 55.3549220360305 "c1.l20"
"299" "St.Fs.55.06_28_2018" 278 299 52.1144862901797 "c2.l20"
"235" "St.Fs.55.06_28_2018" 260 235 35.1105728071662 "c8.l15"
"239" "St.Fs.55.06_28_2018" 260 239 27.8038137892153 "c7.l15"
"243" "St.Fs.55.06_28_2018" 260 243 29.9915335004686 "c7.l16"
"253" "St.Fs.55.06_28_2018" 260 253 24.647486765947 "c7.l16"
"263" "St.Fs.55.06_28_2018" 260 263 27.1144283025169 "c7.l17"
"269" "St.Fs.55.06_28_2018" 260 269 28.2760622349797 "c7.l17"
"272" "St.Fs.55.06_28_2018" 260 272 34.3460539889661 "c8.l17"
"196" "St.Fs.55.06_28_2018" 207 196 41.5234395897928 "c7.l12"
"198" "St.Fs.55.06_28_2018" 207 198 40.7890150452576 "c8.l12"
"200" "St.Fs.55.06_28_2018" 207 200 34.8695451288777 "c6.l13"
"204" "St.Fs.55.06_28_2018" 207 204 33.6444817315369 "c8.l13"
"205" "St.Fs.55.06_28_2018" 207 205 34.7779313982192 "c6.l14"
"208" "St.Fs.55.06_28_2018" 207 208 30.4761013419338 "c8.l14"
"213" "St.Fs.55.06_28_2018" 207 213 35.0808057715225 "c8.l14"
"215" "St.Fs.55.06_28_2018" 207 215 38.9170558624364 "c6.l15"
"226" "St.Fs.55.06_28_2018" 207 226 38.1300988578523 "c8.l15"
"228" "St.Fs.55.06_28_2018" 207 228 44.3066382510816 "c6.l15"
"233" "St.Fs.55.06_28_2018" 207 233 41.3264729472563 "c7.l15"
"178" "St.Fs.55.06_28_2018" 199 178 59.408972903234 "c2.l11"
"180" "St.Fs.55.06_28_2018" 199 180 57.3805626646512 "c2.l12"
"183" "St.Fs.55.06_28_2018" 199 183 61.028600367364 "c4.l12"
"192" "St.Fs.55.06_28_2018" 199 192 42.4745177193799 "c1.l13"
"193" "St.Fs.55.06_28_2018" 199 193 67.665131124946 "c5.l13"
"197" "St.Fs.55.06_28_2018" 199 197 41.336509871361 "c1.l13"
"203" "St.Fs.55.06_28_2018" 199 203 45.4012911485836 "c1.l14"
"206" "St.Fs.55.06_28_2018" 199 206 44.0292481969686 "c1.l14"
"209" "St.Fs.55.06_28_2018" 199 209 57.7352202095361 "c4.l15"
"211" "St.Fs.55.06_28_2018" 199 211 50.9584261422918 "c1.l15"
"216" "St.Fs.55.06_28_2018" 199 216 55.1910928721416 "c3.l15"
"217" "St.Fs.55.06_28_2018" 199 217 52.7330967713334 "c2.l15"
"176" "St.Fs.55.06_28_2018" 193 176 48.7230796744072 "c5.l11"
"1832" "St.Fs.55.06_28_2018" 193 183 43.2110646485997 "c4.l12"
"191" "St.Fs.55.06_28_2018" 193 191 32.5378647553126 "c6.l12"
"199" "St.Fs.55.06_28_2018" 193 199 67.665131124946 "c2.l13"
"2002" "St.Fs.55.06_28_2018" 193 200 38.1615157501045 "c6.l13"
"2051" "St.Fs.55.06_28_2018" 193 205 44.1107209101188 "c6.l14"
"2091" "St.Fs.55.06_28_2018" 193 209 57.3120971549612 "c4.l15"
"210" "St.Fs.55.06_28_2018" 193 210 53.4532346852076 "c5.l15"
"163" "St.Fs.55.06_28_2018" 191 163 55.4665445511861 "c6.l10"
"1763" "St.Fs.55.06_28_2018" 191 176 56.5604841969494 "c5.l11"
"182" "St.Fs.55.06_28_2018" 191 182 36.4374223307165 "c7.l11"
"189" "St.Fs.55.06_28_2018" 191 189 18.2047343740116 "c7.l12"
"1933" "St.Fs.55.06_28_2018" 191 193 32.5378647553126 "c5.l13"
"1962" "St.Fs.55.06_28_2018" 191 196 26.0832984174581 "c7.l12"
"2001" "St.Fs.55.06_28_2018" 191 200 30.4449743139451 "c6.l13"
"1822" "St.Fs.55.06_28_2018" 189 182 20.8130708649279 "c7.l11"
"187" "St.Fs.55.06_28_2018" 189 187 16.4233432191213 "c8.l11"
"1914" "St.Fs.55.06_28_2018" 189 191 18.2047343740116 "c6.l12"
"194" "St.Fs.55.06_28_2018" 189 194 25.8766466037618 "c8.l12"
"1961" "St.Fs.55.06_28_2018" 189 196 23.3197626867562 "c7.l12"
"171" "St.Fs.55.06_28_2018" 183 171 24.9581832869863 "c4.l11"
"174" "St.Fs.55.06_28_2018" 183 174 24.7819019382252 "c3.l11"
"1762" "St.Fs.55.06_28_2018" 183 176 23.4899998373181 "c5.l11"
"1781" "St.Fs.55.06_28_2018" 183 178 41.7839518969092 "c2.l11"
"1932" "St.Fs.55.06_28_2018" 183 193 43.2110646485997 "c5.l13"
"1991" "St.Fs.55.06_28_2018" 183 199 61.028600367364 "c2.l13"
"1631" "St.Fs.55.06_28_2018" 176 163 44.5100548387098 "c6.l10"
"166" "St.Fs.55.06_28_2018" 176 166 16.0457962153812 "c4.l11"
"1711" "St.Fs.55.06_28_2018" 176 171 17.4125142574 "c4.l11"
"1831" "St.Fs.55.06_28_2018" 176 183 23.4899998373181 "c4.l12"
"1913" "St.Fs.55.06_28_2018" 176 191 56.5604841969494 "c6.l12"
"1931" "St.Fs.55.06_28_2018" 176 193 48.7230796744072 "c5.l13"
"137" "St.Fs.55.06_28_2018" 163 137 46.9514421220586 "c6.l9"
"139" "St.Fs.55.06_28_2018" 163 139 42.1793960173689 "c6.l9"
"144" "St.Fs.55.06_28_2018" 163 144 41.7310413510045 "c7.l9"
"151" "St.Fs.55.06_28_2018" 163 151 41.2923219728366 "c5.l10"
"154" "St.Fs.55.06_28_2018" 163 154 42.3062151784168 "c7.l9"
"165" "St.Fs.55.06_28_2018" 163 165 42.233024329795 "c8.l10"
"1661" "St.Fs.55.06_28_2018" 163 166 41.1879391476455 "c4.l11"
"175" "St.Fs.55.06_28_2018" 163 175 40.7080644300153 "c7.l10"
"1761" "St.Fs.55.06_28_2018" 163 176 44.5100548387098 "c5.l11"
"1821" "St.Fs.55.06_28_2018" 163 182 43.9386724478238 "c7.l11"
"1912" "St.Fs.55.06_28_2018" 163 191 55.4665445511861 "c6.l12"
"100" "St.Fs.55.06_28_2018" 123 100 47.6999415713602 "c3.l7"
"103" "St.Fs.55.06_28_2018" 123 103 47.3865620339406 "c4.l7"
"108" "St.Fs.55.06_28_2018" 123 108 38.9800236518992 "c2.l7"
"109" "St.Fs.55.06_28_2018" 123 109 46.1487019964492 "c4.l7"
"119" "St.Fs.55.06_28_2018" 123 119 37.492330385857 "c2.l8"
"124" "St.Fs.55.06_28_2018" 123 124 44.6571304626722 "c5.l8"
"131" "St.Fs.55.06_28_2018" 123 131 42.6144812561408 "c1.l9"
"140" "St.Fs.55.06_28_2018" 123 140 40.138901871165 "c5.l9"
"143" "St.Fs.55.06_28_2018" 123 143 46.6211451384996 "c2.l9"
"147" "St.Fs.55.06_28_2018" 123 147 40.7833644869583 "c4.l10"
"149" "St.Fs.55.06_28_2018" 123 149 42.6324658622631 "c2.l10"
"150" "St.Fs.55.06_28_2018" 123 150 40.4665215876901 "c3.l10"
"82" "St.Fs.55.06_28_2018" 102 82 43.9554978633612 "c6.l5"
"90" "St.Fs.55.06_28_2018" 102 90 40.1149675968916 "c5.l6"
"95" "St.Fs.55.06_28_2018" 102 95 39.7305334369201 "c7.l6"
"106" "St.Fs.55.06_28_2018" 102 106 35.0755141760277 "c5.l7"
"111" "St.Fs.55.06_28_2018" 102 111 38.4634820353488 "c8.l6"
"120" "St.Fs.55.06_28_2018" 102 120 42.6954684099827 "c7.l7"
"12411" "St.Fs.55.06_28_2018" 102 124 51.7478826426061 "c5.l8"
"125" "St.Fs.55.06_28_2018" 102 125 47.8520733736932 "c6.l8"
"54" "St.Fs.55.06_28_2018" 87 54 46.378994670677 "c1.l4"
"55" "St.Fs.55.06_28_2018" 87 55 48.4924833626979 "c1.l4"
"58" "St.Fs.55.06_28_2018" 87 58 44.841897930519 "c2.l4"
"71" "St.Fs.55.06_28_2018" 87 71 39.6618528299602 "c3.l5"
"81" "St.Fs.55.06_28_2018" 87 81 39.6306914820014 "c3.l5"
"93" "St.Fs.55.06_28_2018" 87 93 36.4571486154686 "c3.l6"
"101" "St.Fs.55.06_28_2018" 87 101 39.068811045154 "c2.l7"
"104" "St.Fs.55.06_28_2018" 87 104 46.6532350346832 "c1.l7"
"105" "St.Fs.55.06_28_2018" 87 105 42.1321430514585 "c2.l7"
"110" "St.Fs.55.06_28_2018" 87 110 46.942859066751 "c1.l7"
"66" "St.Fs.55.06_28_2018" 74 66 12.3295945890263 "c7.l4"
"69" "St.Fs.55.06_28_2018" 74 69 16.5418743787387 "c8.l4"
"78" "St.Fs.55.06_28_2018" 74 78 19.3413837310956 "c7.l5"
"79" "St.Fs.55.06_28_2018" 74 79 20.1207721296435 "c8.l4"
"83" "St.Fs.55.06_28_2018" 74 83 18.9792019640922 "c7.l5"
"23" "St.Fs.55.06_28_2018" 37 23 38.7105728014291 "c2.l2"
"24" "St.Fs.55.06_28_2018" 37 24 40.3460483406405 "c1.l2"
"26" "St.Fs.55.06_28_2018" 37 26 38.809658268004 "c1.l2"
"29" "St.Fs.55.06_28_2018" 37 29 31.5101387778805 "c3.l3"
"33" "St.Fs.55.06_28_2018" 37 33 30.0358020889675 "c1.l3"
"42" "St.Fs.55.06_28_2018" 37 42 32.988756266453 "c4.l4"
"43" "St.Fs.55.06_28_2018" 37 43 30.6654045634853 "c1.l4"
"48" "St.Fs.55.06_28_2018" 37 48 35.1532168586529 "c3.l4"
"5411" "St.Fs.55.06_28_2018" 37 54 31.2115818213786 "c1.l4"
"581" "St.Fs.55.06_28_2018" 37 58 30.0911706174544 "c2.l4"
"19" "St.Fs.55.06_28_2018" 31 19 37.4002322144967 "c7.l1"
"22" "St.Fs.55.06_28_2018" 31 22 35.1372523692766 "c7.l1"
"30" "St.Fs.55.06_28_2018" 31 30 25.8248122110796 "c8.l2"
"32" "St.Fs.55.06_28_2018" 31 32 28.6343770984044 "c6.l3"
"38" "St.Fs.55.06_28_2018" 31 38 25.4804941981463 "c8.l3"
"41" "St.Fs.55.06_28_2018" 31 41 34.8639675393582 "c6.l3"
"51" "St.Fs.55.06_28_2018" 31 51 34.7226448902854 "c8.l3"
"53" "St.Fs.55.06_28_2018" 31 53 36.2865628362487 "c7.l4"
"1" "St.Fs.55.06_28_2018" 20 1 40.7204758550762 "c4.l1"
"5" "St.Fs.55.06_28_2018" 20 5 41.0078984373299 "c6.l1"
"9" "St.Fs.55.06_28_2018" 20 9 41.2221500224239 "c6.l1"
"11" "St.Fs.55.06_28_2018" 20 11 38.9903176866931 "c3.l1"
"1911" "St.Fs.55.06_28_2018" 20 19 46.3927935860045 "c7.l1"
"25" "St.Fs.55.06_28_2018" 20 25 43.2347996090319 "c3.l2"
"27" "St.Fs.55.06_28_2018" 20 27 40.4600216749801 "c3.l3"
"28" "St.Fs.55.06_28_2018" 20 28 38.318075511993 "c4.l3"
"3211" "St.Fs.55.06_28_2018" 20 32 45.08253323957 "c6.l3"
"34" "St.Fs.55.06_28_2018" 20 34 41.5353726900766 "c5.l3"
"35" "St.Fs.55.06_28_2018" 20 35 44.9976197518534 "c6.l3"
