"idSector" "layer" "cFile" "idD" "xLeftC" "xRightC" "yInfL" "ySupL" "xLeftL" "xRightL" "yLeftL" "yRightL" "xLeftLed" "xRightLed" "xLengthL" "xLengthInfL" "xLengthSupL" "xLeftInfP" "xLeftSupP" "xLeftEdgeS" "yLeftInfS" "yLeftSupS" "yLeftEdgeS" "xRightInfS" "xRightSupS" "xRightEdgeS" "yRightInfS" "yRightSupS" "yRightEdgeS" "APF" "vessel" "idVessel" "cell" "nbcell"
"137" "c12.l3" 3 12 "Lz.Fa.73.06_19_18" 60 12 86.474 126.012 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 500.155840023125 495.84112700026 497.998483511692 86.474 126.012 106.243 541.702830723312 538.370796413111 540.036813568211 76.979 116.739 96.859 0 0 NA 0 0
"138" "c12.l30" 30 12 "Lz.Fa.73.06_19_18" 725 638 1153.995 1193.533 43.0714178313183 508.085523715629 1173.49070425187 1173.49070425187 36.0714178313183 515.085523715629 479.014105884311 479.264977503203 479.232640245993 371.940314065563 371.91765211571 371.928983090637 1153.995 1193.533 1173.764 411.719307198329 411.693961256128 411.706634227228 1150.499 1190.259 1170.379 1 0 NA 1 4
"139" "c12.l31" 31 12 "Lz.Fa.73.06_19_18" 725 638 1193.533 1233.07 43.0714178313183 508.085523715629 1218.00933333333 1218.00933333333 36.0714178313183 515.085523715629 479.014105884311 479.232640245993 496.510270283101 371.91765211571 366.711506138906 369.314579127308 1193.533 1233.07 1213.3015 411.693961256128 407.921858572403 409.807909914265 1190.259 1230.019 1210.139 1 0 NA 1 4
"140" "c12.l32" 32 12 "Lz.Fa.73.06_19_18" 784 638 1233.07 1272.608 25.7571087245086 508.085523715629 1253.75397818306 1253.75397818306 18.7571087245086 515.085523715629 496.32841499112 496.510270283101 504.603214937335 366.711506138906 364.26069589971 365.486101019308 1233.07 1272.608 1252.839 407.921858572403 406.142762739508 407.032310655956 1230.019 1269.779 1249.899 1 0 NA 1 3
"141" "c12.l33" 33 12 "Lz.Fa.73.06_19_18" 841 720 1272.608 1312.146 17.6347628716255 493.763750714892 1311.03950125692 1286.77895475965 10.6347628716255 500.763750714892 490.729048295096 504.603214937335 495.389445053979 364.26069589971 352.673680102509 358.467188001109 1272.608 1312.146 1292.377 406.142762739508 393.791004041989 399.966883390749 1269.779 1309.539 1289.659 1 0 NA 1 5
"142" "c12.l34" 34 12 "Lz.Fa.73.06_19_18" 874 756 1312.146 1351.684 12.5047570086809 471.748341732685 1339.46849620655 1311.03950125692 5.5047570086809 478.748341732685 474.096718229806 495.389445053979 473.570530276509 352.673680102509 337.168825806887 344.921252954698 1312.146 1351.684 1331.915 393.791004041989 376.475179819837 385.133091930913 1309.539 1349.299 1329.419 1 0 NA 1 2
"143" "c12.l35" 35 12 "Lz.Fa.73.06_19_18" 921 790 1351.684 1391.222 12.2905981891101 469.610087511274 1374.13226666667 1374.13226666667 5.2905981891101 476.610087511274 471.319489322164 473.570530276509 480.921247568046 337.168825806887 337.297282031637 337.233053919262 1351.684 1391.222 1371.453 376.475179819837 377.213745579785 376.844462699811 1349.299 1389.059 1369.179 1 0 NA 1 2
"144" "c12.l36" 36 12 "Lz.Fa.73.06_19_18" 963 838 1391.222 1430.759 7.26767173595087 474.098989728452 1421.22813624885 1421.22813624885 0.26767173595087 481.098989728452 480.831317992501 480.921247568046 482.077139153975 337.297282031637 336.932399089444 337.114840560541 1391.222 1430.759 1410.9905 377.213745579785 376.944801639224 377.079273609505 1389.059 1428.819 1408.939 1 0 NA 1 3
"145" "c12.l37" 37 12 "Lz.Fa.73.06_19_18" 999 883 1430.759 1470.297 6.09273997033799 459.45754742744 1452.19356666667 1452.19356666667 -0.90726002966201 466.45754742744 467.364807457102 482.077139153975 488.152774765389 336.932399089444 335.097464555585 336.014931822514 1430.759 1470.297 1450.528 376.944801639224 375.614144861112 376.279473250168 1428.819 1468.579 1448.699 1 0 NA 1 3
"146" "c12.l38" 38 12 "Lz.Fa.73.06_19_18" 1015 939 1470.297 1509.835 0 474.099185844587 1504.80381170253 1487.91840858327 -7 481.099185844587 488.391167058382 NA NA 335.097464555585 331.1 331.1 1470.297 1514.835 1506.835 375.614144861112 371.82 371.82 1468.579 1514.835 1505.339 1 0 NA 1 2
"147" "c12.l4" 4 12 "Lz.Fa.73.06_19_18" 68 27 126.012 165.55 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 495.84112700026 494.513125555084 495.177126277672 126.012 165.55 145.781 538.370796413111 536.885511691752 537.628154052431 116.739 156.499 136.619 0 0 NA 0 0
"148" "c12.l5" 5 12 "Lz.Fa.73.06_19_18" 75 38 165.55 205.087 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 494.513125555084 493.68212235596 494.097623955522 165.55 205.087 185.3185 536.885511691752 536.259853384388 536.57268253807 156.499 196.259 176.379 0 0 NA 0 0
"149" "c12.l6" 6 12 "Lz.Fa.73.06_19_18" 97 52 205.087 244.625 141.182436756898 634.626125939245 270.928949441617 270.928949441617 134.182436756898 641.626125939245 507.443689182347 512.984711185876 533.366220364354 493.68212235596 507.965483988237 500.823803172099 205.087 244.625 224.856 536.259853384388 552.234880278479 544.247366831433 196.259 236.019 216.139 0 0 NA 0 0
"150" "c12.l7" 7 12 "Lz.Fa.73.06_19_18" 105 57 244.625 284.163 142.358545219321 659.099850675409 303.953926018212 248.912363762599 135.358545219321 666.099850675409 533.587768687374 533.366220364354 532.117983929535 507.965483988237 508.266828357139 508.116156172688 244.625 284.163 264.394 552.234880278479 552.43262102329 552.333750650884 236.019 275.779 255.899 1 0 NA 1 2
"151" "c12.l8" 8 12 "Lz.Fa.73.06_19_18" 111 57 284.163 323.701 145.885105561376 659.099850675409 320.302866666667 320.302866666667 138.885105561376 666.099850675409 527.214745114033 532.117983929535 528.526789282866 508.266828357139 509.276679490808 508.771753923974 284.163 323.701 303.932 552.43262102329 553.144403001286 552.788512012288 275.779 315.539 295.659 1 0 NA 1 1
"152" "c12.l9" 9 12 "Lz.Fa.73.06_19_18" 117 57 323.701 363.239 165.657142073738 659.099850675409 359.333466666667 359.333466666667 158.657142073738 666.099850675409 507.442708601671 528.526789282866 508.731151364845 509.276679490808 515.175932950221 512.226306220515 323.701 363.239 343.47 553.144403001286 557.400618513503 555.272510757395 315.539 355.299 335.419 0 0 NA 0 0
"153" "c13.l1" 1 13 "Lz.Fa.73.06_19_18" NA 1 -2.541 37.219 184.25326623981 641.038339093723 58.3537676619613 58.3537676619613 177.25326623981 648.038339093723 474.387760194559 472.977721380261 488.522231571501 547.973204257659 541.2759649772 544.624584617429 -7.541 42.0775 17.339 580.797858121449 574.898660044638 577.848259083044 -7.541 39.5615 22.086 1 0 NA 1 2
"154" "c13.l10" 10 13 "Lz.Fa.73.06_19_18" 122 57 355.299 395.059 167.794219598338 659.099850675409 398.3641 398.3641 160.794219598338 666.099850675409 505.305631077071 508.731151364845 512.177232159253 557.400618513503 556.574704065834 556.987661289669 355.299 395.059 375.179 592.706560418223 592.119803977687 592.413182197955 358.994 398.63 378.812 0 0 NA 0 0
"155" "c13.l11" 11 13 "Lz.Fa.73.06_19_18" 129 57 395.059 434.819 162.130189499412 659.099850675409 437.394866666667 437.394866666667 155.130189499412 666.099850675409 510.969661175997 512.177232159253 512.107375782963 556.574704065834 556.519950638099 556.547327351966 395.059 434.819 414.939 592.119803977687 592.060202517436 592.090003247562 398.63 438.267 418.4485 0 0 NA 0 0
"156" "c13.l12" 12 13 "Lz.Fa.73.06_19_18" 136 57 434.819 474.579 167.687728536958 659.099850675409 476.425666666667 476.425666666667 160.687728536958 666.099850675409 505.412122138451 512.107375782963 520.99805177999 556.519950638099 554.511442514753 555.515696576426 434.819 474.579 454.699 592.060202517436 590.668707308284 591.36445491286 438.267 477.903 458.085 0 0 NA 0 0
"157" "c13.l13" 13 13 "Lz.Fa.73.06_19_18" 150 57 474.579 514.339 153.153169529597 659.099850675409 515.456466666667 515.456466666667 146.153169529597 666.099850675409 519.946681145812 520.99805177999 534.482144914978 554.511442514753 551.506488652638 553.008965583695 474.579 514.339 494.459 590.668707308284 588.599549509737 589.634128409011 477.903 517.539 497.721 0 0 NA 0 0
"158" "c13.l14" 14 13 "Lz.Fa.73.06_19_18" 168 57 514.339 554.099 139.579383468278 659.099850675409 554.487133333333 554.487133333333 132.579383468278 666.099850675409 533.520467207131 534.482144914978 574.329871688715 551.506488652638 542.767726814704 547.137107733671 514.339 554.099 534.219 588.599549509737 582.6262199099 585.612884709819 517.539 557.175 537.357 0 0 NA 0 0
"159" "c13.l15" 15 13 "Lz.Fa.73.06_19_18" 209 57 554.099 593.859 99.6079733850891 659.099850675409 593.5177 593.5177 92.6079733850891 666.099850675409 573.49187729032 574.329871688715 604.054248364721 542.767726814704 536.247803834677 539.50776532469 554.099 593.859 573.979 582.6262199099 578.169168671189 580.397694290545 557.175 596.811 576.993 0 0 NA 0 0
"160" "c13.l16" 16 13 "Lz.Fa.73.06_19_18" 225 57 593.859 633.619 69.7900839664094 621.021422176515 632.548433333333 632.548433333333 62.7900839664094 628.021422176515 565.231338210106 604.054248364721 581.876779395746 536.247803834677 502.940081251304 519.593942542991 593.859 633.619 613.739 578.169168671189 543.322329741369 560.745749206279 596.811 636.448 616.6295 1 0 NA 1 4
"161" "c13.l17" 17 13 "Lz.Fa.73.06_19_18" 255 57 633.619 673.379 53.8650615609185 603.876202473692 690.842031612065 650.122438473323 46.8650615609185 610.876202473692 565.479135193433 581.876779395746 573.346935688689 502.940081251304 487.598411897119 495.269246574211 633.619 673.379 653.499 543.322329741369 527.388689233914 535.355509487641 636.448 676.084 656.266 1 0 NA 1 7
"162" "c13.l18" 18 13 "Lz.Fa.73.06_19_18" 272 187 673.379 713.139 45.2090837043245 575.202936992375 723.011157374916 679.512794717402 38.2090837043245 582.202936992375 545.730171393396 573.346935688689 545.939079477269 487.598411897119 464.832946326399 476.215679111759 673.379 713.139 693.259 527.388689233914 502.721118442121 515.054903838017 676.084 715.72 695.902 1 0 NA 1 5
"163" "c13.l19" 19 13 "Lz.Fa.73.06_19_18" 292 214 713.139 752.899 43.9258958321154 556.286162945351 749.640566666667 749.640566666667 36.9258958321154 563.286162945351 526.360267113236 545.939079477269 534.786842426027 464.832946326399 448.290126953703 456.561536640051 713.139 752.899 733.019 502.721118442121 485.404333818069 494.062726130095 715.72 755.356 735.538 1 0 NA 1 3
"164" "c13.l2" 2 13 "Lz.Fa.73.06_19_18" 43 7 37.219 76.979 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 541.2759649772 541.702830723312 541.489397850256 42.0775 76.979 59.52825 574.898660044638 576.442121742505 575.670390893571 39.5615 81.54 60.55075 1 0 NA 1 1
"165" "c13.l20" 20 13 "Lz.Fa.73.06_19_18" 323 237 752.899 792.659 36.1241998601833 543.033222881118 804.557030829914 782.541033499301 29.1241998601833 550.033222881118 521.37406379977 534.786842426027 521.499517127892 448.290126953703 437.875521385025 443.082824169364 752.899 792.659 772.779 485.404333818069 474.067587873701 479.735960845885 755.356 794.993 775.1745 1 0 NA 1 4
"166" "c13.l21" 21 13 "Lz.Fa.73.06_19_18" 323 256 792.659 832.419 36.1241998601833 540.04088289118 804.557030829914 791.411954640007 29.1241998601833 547.04088289118 518.083471643198 521.499517127892 518.462138191237 437.875521385025 435.494823774475 436.68517257975 792.659 832.419 812.539 474.067587873701 471.476096164947 472.771842019324 794.993 834.629 814.811 1 0 NA 1 3
"167" "c13.l22" 22 13 "Lz.Fa.73.06_19_18" 413 286 832.419 872.179 46.8117447606737 522.406904484095 866.7329 866.7329 39.8117447606737 529.406904484095 489.595159723421 518.462138191237 490.123065146502 435.494823774475 423.970203222502 429.732513498489 832.419 872.179 852.299 471.476096164947 457.984743943669 464.730420054308 834.629 874.265 854.447 1 0 NA 1 4
"168" "c13.l23" 23 13 "Lz.Fa.73.06_19_18" 440 324 872.179 911.939 51.7275918040475 507.978640421978 905.7635 905.7635 44.7275918040475 514.978640421978 470.251048617931 490.123065146502 471.285333426644 423.970203222502 413.58701190787 418.778607565186 872.179 911.939 892.059 457.984743943669 446.294214047679 452.139478995674 874.265 913.901 894.083 1 0 NA 1 2
"169" "c13.l24" 24 13 "Lz.Fa.73.06_19_18" 474 347 911.939 951.699 51.1935675680661 504.024350789187 937.617317850063 937.617317850063 44.1935675680661 511.024350789187 466.830783221121 471.285333426644 467.288386104176 413.58701190787 410.454204596519 412.020608252194 911.939 951.699 931.819 446.294214047679 442.884018592149 444.589116319914 913.901 953.538 933.7195 1 0 NA 1 3
"170" "c13.l25" 25 13 "Lz.Fa.73.06_19_18" 536 443 951.699 991.459 55.682469785244 496.649403527316 992.978745522086 992.978745522086 48.682469785244 503.649403527316 454.966933742072 467.288386104176 455.390645927936 410.454204596519 405.61765806356 408.03593133004 951.699 991.459 971.579 442.884018592149 437.221768890959 440.052893741554 953.538 993.174 973.356 1 0 NA 1 2
"171" "c13.l26" 26 13 "Lz.Fa.73.06_19_18" 597 443 991.459 1031.219 56.8579898992623 496.649403527316 1022.85576666667 1022.85576666667 49.8579898992623 503.649403527316 453.791413628054 455.390645927936 454.172728740451 405.61765806356 405.838574686028 405.728116374794 991.459 1031.219 1011.339 437.221768890959 437.358162060615 437.289965475787 993.174 1032.81 1012.992 1 0 NA 1 2
"172" "c13.l27" 27 13 "Lz.Fa.73.06_19_18" 620 500 1031.219 1070.979 57.7134484807351 488.954590849034 1061.88643333333 1061.88643333333 50.7134484807351 495.954590849034 445.241142368299 454.172728740451 471.219116178196 405.838574686028 415.566285640163 410.702430163095 1031.219 1070.979 1051.099 437.358162060615 448.26889230293 442.813527181772 1032.81 1072.446 1052.628 1 0 NA 1 3
"173" "c13.l28" 28 13 "Lz.Fa.73.06_19_18" 642 541 1070.979 1110.739 53.2247423796923 510.116110178849 1091.41021821248 1088.31079881276 46.2247423796923 517.116110178849 470.901567918791 471.219116178196 471.181725864619 415.566285640163 415.53697911238 415.551632376272 1070.979 1110.739 1090.859 448.26889230293 448.236990887385 448.252941595157 1072.446 1112.083 1092.2645 1 0 NA 1 6
"174" "c13.l29" 29 13 "Lz.Fa.73.06_19_18" 683 596 1110.739 1150.499 54.9346789619622 498.893952693972 1139.94786666667 1139.94786666667 47.9346789619622 505.893952693972 457.95927373201 471.181725864619 479.264977503203 415.53697911238 411.719307198329 413.628143155355 1110.739 1150.499 1130.619 448.236990887385 444.980296637051 446.608643762218 1112.083 1151.719 1131.901 1 0 NA 1 4
"175" "c13.l3" 3 13 "Lz.Fa.73.06_19_18" 60 12 76.979 116.739 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 541.702830723312 538.370796413111 540.036813568211 76.979 116.739 96.859 576.442121742505 573.931748910121 575.186935326313 81.54 121.177 101.3585 1 0 NA 1 1
"176" "c13.l30" 30 13 "Lz.Fa.73.06_19_18" 725 638 1150.499 1190.259 43.0714178313183 508.085523715629 1173.49070425187 1173.49070425187 36.0714178313183 515.085523715629 479.014105884311 479.264977503203 479.232640245993 411.719307198329 411.693961256128 411.706634227228 1150.499 1190.259 1170.379 444.980296637051 444.9527064892 444.966501563125 1151.719 1191.355 1171.537 1 0 NA 1 3
"177" "c13.l31" 31 13 "Lz.Fa.73.06_19_18" 725 638 1190.259 1230.019 43.0714178313183 508.085523715629 1218.00933333333 1218.00933333333 36.0714178313183 515.085523715629 479.014105884311 479.232640245993 496.510270283101 411.693961256128 407.921858572403 409.807909914265 1190.259 1230.019 1210.139 444.9527064892 442.37967133005 443.666188909625 1191.355 1230.991 1211.173 0 0 NA 0 0
"178" "c13.l32" 32 13 "Lz.Fa.73.06_19_18" 784 638 1230.019 1269.779 25.7571087245086 508.085523715629 1253.75397818306 1253.75397818306 18.7571087245086 515.085523715629 496.32841499112 496.510270283101 504.603214937335 407.921858572403 406.142762739508 407.032310655956 1230.019 1269.779 1249.899 442.37967133005 441.16222585616 441.770948593105 1230.991 1270.628 1250.8095 1 0 NA 1 1
"179" "c13.l33" 33 13 "Lz.Fa.73.06_19_18" 841 720 1269.779 1309.539 17.6347628716255 493.763750714892 1311.03950125692 1286.77895475965 10.6347628716255 500.763750714892 490.729048295096 504.603214937335 495.389445053979 406.142762739508 393.791004041989 399.966883390749 1269.779 1309.539 1289.659 441.16222585616 428.171031528735 434.666628692447 1270.628 1310.264 1290.446 1 0 NA 1 4
"180" "c13.l34" 34 13 "Lz.Fa.73.06_19_18" 874 756 1309.539 1349.299 12.5047570086809 471.748341732685 1339.46849620655 1311.03950125692 5.5047570086809 478.748341732685 474.096718229806 495.389445053979 473.570530276509 393.791004041989 376.475179819837 385.133091930913 1309.539 1349.299 1329.419 428.171031528735 409.340974621027 418.756003074881 1310.264 1349.9 1330.082 1 0 NA 1 5
"181" "c13.l35" 35 13 "Lz.Fa.73.06_19_18" 921 790 1349.299 1389.059 12.2905981891101 469.610087511274 1374.13226666667 1374.13226666667 5.2905981891101 476.610087511274 471.319489322164 473.570530276509 480.921247568046 376.475179819837 377.213745579785 376.844462699811 1349.299 1389.059 1369.179 409.340974621027 410.589680161008 409.965327391017 1349.9 1389.536 1369.718 1 0 NA 1 6
"182" "c13.l36" 36 13 "Lz.Fa.73.06_19_18" 963 838 1389.059 1428.819 7.26767173595087 474.098989728452 1421.22813624885 1421.22813624885 0.26767173595087 481.098989728452 480.831317992501 480.921247568046 482.077139153975 377.213745579785 376.944801639224 377.079273609505 1389.059 1428.819 1408.939 410.589680161008 410.40095509651 410.495317628759 1389.536 1429.173 1409.3545 1 0 NA 1 3
"183" "c13.l37" 37 13 "Lz.Fa.73.06_19_18" 999 883 1428.819 1468.579 6.09273997033799 459.45754742744 1452.19356666667 1452.19356666667 -0.90726002966201 466.45754742744 467.364807457102 482.077139153975 488.152774765389 376.944801639224 375.614144861112 376.279473250168 1428.819 1468.579 1448.699 410.40095509651 409.49194742983 409.94645126317 1429.173 1468.809 1448.991 1 0 NA 1 2
"184" "c13.l38" 38 13 "Lz.Fa.73.06_19_18" 1015 939 1468.579 1508.339 0 474.099185844587 1504.80381170253 1487.91840858327 -7 481.099185844587 488.391167058382 NA NA 375.614144861112 371.82 371.82 1468.579 1514.835 1505.339 409.49194742983 405.86 405.86 1468.809 1513.445 1505.445 1 0 NA 1 2
"185" "c13.l4" 4 13 "Lz.Fa.73.06_19_18" 68 27 116.739 156.499 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 538.370796413111 536.885511691752 537.628154052431 116.739 156.499 136.619 573.931748910121 572.314952630122 573.123350770122 121.177 160.813 140.995 0 0 NA 0 0
"186" "c13.l5" 5 13 "Lz.Fa.73.06_19_18" 75 38 156.499 196.259 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 536.885511691752 536.259853384388 536.57268253807 156.499 196.259 176.379 572.314952630122 571.860992340687 572.087972485405 160.813 200.449 180.631 0 0 NA 0 0
"187" "c13.l6" 6 13 "Lz.Fa.73.06_19_18" 97 52 196.259 236.019 141.182436756898 634.626125939245 270.928949441617 270.928949441617 134.182436756898 641.626125939245 507.443689182347 512.984711185876 533.366220364354 536.259853384388 552.234880278479 544.247366831433 196.259 236.019 216.139 571.860992340687 589.250495971765 580.555744156226 200.449 240.085 220.267 1 0 NA 1 2
"188" "c13.l7" 7 13 "Lz.Fa.73.06_19_18" 105 57 236.019 275.779 142.358545219321 659.099850675409 303.953926018212 248.912363762599 135.358545219321 666.099850675409 533.587768687374 533.366220364354 532.117983929535 552.234880278479 552.43262102329 552.333750650884 236.019 275.779 255.899 589.250495971765 589.361609108 589.306052539882 240.085 279.722 259.9035 1 0 NA 1 1
"189" "c13.l8" 8 13 "Lz.Fa.73.06_19_18" 111 57 275.779 315.539 145.885105561376 659.099850675409 320.302866666667 320.302866666667 138.885105561376 666.099850675409 527.214745114033 532.117983929535 528.526789282866 552.43262102329 553.144403001286 552.788512012288 275.779 315.539 295.659 589.361609108 589.824162177517 589.592885642759 279.722 319.358 299.54 0 0 NA 0 0
"190" "c13.l9" 9 13 "Lz.Fa.73.06_19_18" 117 57 315.539 355.299 165.657142073738 659.099850675409 359.333466666667 359.333466666667 158.657142073738 666.099850675409 507.442708601671 528.526789282866 508.731151364845 553.144403001286 557.400618513503 555.272510757395 315.539 355.299 335.419 589.824162177517 592.706560418223 591.26536129787 319.358 358.994 339.176 0 0 NA 0 0
"191" "c14.l1" 1 14 "Lz.Fa.73.06_19_18" NA 1 2.268 41.904 184.25326623981 641.038339093723 58.3537676619613 58.3537676619613 177.25326623981 648.038339093723 474.387760194559 472.977721380261 488.522231571501 580.797858121449 574.898660044638 577.848259083044 -7.541 39.5615 22.086 612.960343175307 607.843087488238 610.401715331772 -10 38.276 14.824 1 0 NA 1 2
"192" "c14.l10" 10 14 "Lz.Fa.73.06_19_18" 122 57 358.994 398.63 167.794219598338 659.099850675409 398.3641 398.3641 160.794219598338 666.099850675409 505.305631077071 508.731151364845 512.177232159253 592.706560418223 592.119803977687 592.413182197955 358.994 398.63 378.812 627.300278711033 626.947855764516 627.124067237774 351.828 391.475 371.6515 0 0 NA 0 0
"193" "c14.l11" 11 14 "Lz.Fa.73.06_19_18" 129 57 398.63 438.267 162.130189499412 659.099850675409 437.394866666667 437.394866666667 155.130189499412 666.099850675409 510.969661175997 512.177232159253 512.107375782963 592.119803977687 592.060202517436 592.090003247562 398.63 438.267 418.4485 626.947855764516 626.883504070678 626.915679917597 391.475 431.122 411.2985 0 1 110 1 0
"194" "c14.l12" 12 14 "Lz.Fa.73.06_19_18" 136 57 438.267 477.903 167.687728536958 659.099850675409 476.425666666667 476.425666666667 160.687728536958 666.099850675409 505.412122138451 512.107375782963 520.99805177999 592.060202517436 590.668707308284 591.36445491286 438.267 477.903 458.085 626.883504070678 626.096574829323 626.490039450001 431.122 470.77 450.946 0 0 NA 0 0
"195" "c14.l13" 13 14 "Lz.Fa.73.06_19_18" 150 57 477.903 517.539 153.153169529597 659.099850675409 515.456466666667 515.456466666667 146.153169529597 666.099850675409 519.946681145812 520.99805177999 534.482144914978 590.668707308284 588.599549509737 589.634128409011 477.903 517.539 497.721 626.096574829323 624.944335363955 625.520455096639 470.77 510.418 490.594 0 0 NA 0 0
"196" "c14.l14" 14 14 "Lz.Fa.73.06_19_18" 168 57 517.539 557.175 139.579383468278 659.099850675409 554.487133333333 554.487133333333 132.579383468278 666.099850675409 533.520467207131 534.482144914978 574.329871688715 588.599549509737 582.6262199099 585.612884709819 517.539 557.175 537.357 624.944335363955 621.680651184733 623.312493274344 510.418 550.065 530.2415 0 0 NA 0 0
"197" "c14.l15" 15 14 "Lz.Fa.73.06_19_18" 209 57 557.175 596.811 99.6079733850891 659.099850675409 593.5177 593.5177 92.6079733850891 666.099850675409 573.49187729032 574.329871688715 604.054248364721 582.6262199099 578.169168671189 580.397694290545 557.175 596.811 576.993 621.680651184733 619.24485755999 620.462754372362 550.065 589.712 569.8885 0 0 NA 0 0
"198" "c14.l16" 16 14 "Lz.Fa.73.06_19_18" 225 57 596.811 636.448 69.7900839664094 621.021422176515 632.548433333333 632.548433333333 62.7900839664094 628.021422176515 565.231338210106 604.054248364721 581.876779395746 578.169168671189 543.322329741369 560.745749206279 596.811 636.448 616.6295 619.24485755999 582.889950740279 601.067404150135 589.712 629.36 609.536 1 0 NA 1 2
"199" "c14.l17" 17 14 "Lz.Fa.73.06_19_18" 255 57 636.448 676.084 53.8650615609185 603.876202473692 690.842031612065 650.122438473323 46.8650615609185 610.876202473692 565.479135193433 581.876779395746 573.346935688689 543.322329741369 527.388689233914 535.355509487641 636.448 676.084 656.266 582.889950740279 566.376280860744 574.633115800512 629.36 669.008 649.184 1 0 NA 1 4
"200" "c14.l18" 18 14 "Lz.Fa.73.06_19_18" 272 187 676.084 715.72 45.2090837043245 575.202936992375 723.011157374916 679.512794717402 38.2090837043245 582.202936992375 545.730171393396 573.346935688689 545.939079477269 527.388689233914 502.721118442121 515.054903838017 676.084 715.72 695.902 566.376280860744 539.844975846575 553.11062835366 669.008 708.655 688.8315 1 0 NA 1 4
"201" "c14.l19" 19 14 "Lz.Fa.73.06_19_18" 292 214 715.72 755.356 43.9258958321154 556.286162945351 749.640566666667 749.640566666667 36.9258958321154 563.286162945351 526.360267113236 545.939079477269 534.786842426027 502.721118442121 485.404333818069 494.062726130095 715.72 755.356 735.538 539.844975846575 521.769839103039 530.807407474807 708.655 748.302 728.4785 1 0 NA 1 4
"202" "c14.l2" 2 14 "Lz.Fa.73.06_19_18" 43 7 41.904 81.54 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 574.898660044638 576.442121742505 575.670390893571 39.5615 81.54 60.55075 607.843087488238 610.480620147477 609.161853817858 38.276 74.295 56.2855 1 0 NA 1 1
"203" "c14.l20" 20 14 "Lz.Fa.73.06_19_18" 323 237 755.356 794.993 36.1241998601833 543.033222881118 804.557030829914 782.541033499301 29.1241998601833 550.033222881118 521.37406379977 534.786842426027 521.499517127892 485.404333818069 474.067587873701 479.735960845885 755.356 794.993 775.1745 521.769839103039 509.529555038398 515.649697070718 748.302 787.95 768.126 1 0 NA 1 5
"204" "c14.l21" 21 14 "Lz.Fa.73.06_19_18" 323 256 794.993 834.629 36.1241998601833 540.04088289118 804.557030829914 791.411954640007 29.1241998601833 547.04088289118 518.083471643198 521.499517127892 518.462138191237 474.067587873701 471.476096164947 472.771842019324 794.993 834.629 814.811 509.529555038398 506.731521561951 508.130538300174 787.95 827.598 807.774 1 0 NA 1 4
"205" "c14.l22" 22 14 "Lz.Fa.73.06_19_18" 413 286 834.629 874.265 46.8117447606737 522.406904484095 866.7329 866.7329 39.8117447606737 529.406904484095 489.595159723421 518.462138191237 490.123065146502 471.476096164947 457.984743943669 464.730420054308 834.629 874.265 854.447 506.731521561951 491.313112373631 499.022316967791 827.598 867.245 847.4215 1 0 NA 1 3
"206" "c14.l23" 23 14 "Lz.Fa.73.06_19_18" 440 324 874.265 913.901 51.7275918040475 507.978640421978 905.7635 905.7635 44.7275918040475 514.978640421978 470.251048617931 490.123065146502 471.285333426644 457.984743943669 446.294214047679 452.139478995674 874.265 913.901 894.083 491.313112373631 478.341616720691 484.827364547161 867.245 906.892 887.0685 1 0 NA 1 4
"207" "c14.l24" 24 14 "Lz.Fa.73.06_19_18" 474 347 913.901 953.538 51.1935675680661 504.024350789187 937.617317850063 937.617317850063 44.1935675680661 511.024350789187 466.830783221121 471.285333426644 467.288386104176 446.294214047679 442.884018592149 444.589116319914 913.901 953.538 933.7195 478.341616720691 474.659628847233 476.500622783962 906.892 946.54 926.716 1 0 NA 1 4
"208" "c14.l25" 25 14 "Lz.Fa.73.06_19_18" 536 443 953.538 993.174 55.682469785244 496.649403527316 992.978745522086 992.978745522086 48.682469785244 503.649403527316 454.966933742072 467.288386104176 455.390645927936 442.884018592149 437.221768890959 440.052893741554 953.538 993.174 973.356 474.659628847233 468.188332814059 471.423980830646 946.54 986.188 966.364 1 0 NA 1 6
