"idD" "layer" "cFile" "idSector" "xLeftC" "xRightC" "yInfL" "ySupL" "xLeftL" "xRightL" "yLeftL" "yRightL" "xLeftLed" "xRightLed" "xLengthL" "xLengthInfL" "xLengthSupL" "xLeftInfP" "xLeftSupP" "xLeftEdgeS" "yLeftInfS" "yLeftSupS" "yLeftEdgeS" "xRightInfS" "xRightSupS" "xRightEdgeS" "yRightInfS" "yRightSupS" "yRightEdgeS"
"15" "Lz.Fa.73.06_19_18" 1 15 "c15.l1" NA 1 -5 34.648 184.25326623981 641.038339093723 58.3537676619613 58.3537676619613 177.25326623981 648.038339093723 474.387760194559 472.977721380261 488.522231571501 612.960343175307 607.843087488238 610.401715331772 -10 38.276 14.824 648.038339093723 648.038339093723 648.038339093723 -5 34.648 14.824
"16" "Lz.Fa.73.06_19_18" 2 1 "c1.l2" 43 7 79.103 117.717 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 161.542991002296 149.359079990701 149.359079990701 79.103 117.717 103.562655250151 185.233910149238 173.8367648731 179.535337511169 79.2295 118.075 98.65225
"17" "Lz.Fa.73.06_19_18" 2 2 "c2.l2" 43 7 79.356 118.075 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 185.233910149238 173.8367648731 179.535337511169 79.2295 118.075 98.65225 210.426707606108 199.866204829844 205.146456217976 80.714 120.73 100.722
"18" "Lz.Fa.73.06_19_18" 2 3 "c3.l2" 43 7 82.072 120.73 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 210.426707606108 199.866204829844 205.146456217976 80.714 120.73 100.722 237.508964872244 227.847852783344 232.678408827794 82.6095 121.88 102.24475
"19" "Lz.Fa.73.06_19_18" 2 4 "c4.l2" 43 7 83.147 121.88 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 237.508964872244 227.847852783344 232.678408827794 82.6095 121.88 102.24475 261.587465518522 252.725990588155 257.156728053338 79.862 115.51 97.686
"20" "Lz.Fa.73.06_19_18" 2 5 "c5.l2" 43 7 76.577 115.51 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 261.587465518522 252.725990588155 257.156728053338 79.862 115.51 97.686 282.323075733023 274.150221937167 278.236648835095 76.0575 114.433 95.24525
"21" "Lz.Fa.73.06_19_18" 2 6 "c6.l2" 43 7 75.538 114.433 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 282.323075733023 274.150221937167 278.236648835095 76.0575 114.433 95.24525 306.643814816386 299.278642818485 302.961228817435 75.0075 113.311 94.15925
"22" "Lz.Fa.73.06_19_18" 2 7 "c7.l2" 43 7 74.477 113.311 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 306.643814816386 299.278642818485 302.961228817435 75.0075 113.311 94.15925 358.531288040055 352.889277806317 355.710282923186 73.996 112.386 93.191
"23" "Lz.Fa.73.06_19_18" 2 8 "c8.l2" 43 7 73.515 112.386 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 358.531288040055 352.889277806317 355.710282923186 73.996 112.386 93.191 406.155364771024 402.094930647623 404.125147709323 73.0055 111.349 92.17725
"24" "Lz.Fa.73.06_19_18" 2 9 "c9.l2" 43 7 72.496 111.349 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 406.155364771024 402.094930647623 404.125147709323 73.0055 111.349 92.17725 428.586644045122 425.271143532185 426.928893788653 72.005 110.385 91.195
"25" "Lz.Fa.73.06_19_18" 2 10 "c10.l2" 43 7 71.514 110.385 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 428.586644045122 425.271143532185 426.928893788653 72.005 110.385 91.195 460.998146927134 458.759019168842 459.878583047988 71.0285 109.443 90.23575
"26" "Lz.Fa.73.06_19_18" 2 11 "c11.l2" 43 7 70.543 109.443 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 460.998146927134 458.759019168842 459.878583047988 71.0285 109.443 90.23575 501.064384421041 500.155840023125 500.610112222083 58.7395 86.474 72.60675
"27" "Lz.Fa.73.06_19_18" 2 12 "c12.l2" 43 7 46.936 86.474 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 501.064384421041 500.155840023125 500.610112222083 58.7395 86.474 72.60675 541.2759649772 541.702830723312 541.489397850256 42.0775 76.979 59.52825
"28" "Lz.Fa.73.06_19_18" 2 13 "c13.l2" 43 7 37.219 76.979 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 541.2759649772 541.702830723312 541.489397850256 42.0775 76.979 59.52825 574.898660044638 576.442121742505 575.670390893571 39.5615 81.54 60.55075
"29" "Lz.Fa.73.06_19_18" 2 14 "c14.l2" 43 7 41.904 81.54 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 574.898660044638 576.442121742505 575.670390893571 39.5615 81.54 60.55075 607.843087488238 610.480620147477 609.161853817858 38.276 74.295 56.2855
"30" "Lz.Fa.73.06_19_18" 2 15 "c15.l2" 43 7 34.648 74.295 168.542991002296 641.038339093723 103.562655250151 39.1171281985271 161.542991002296 648.038339093723 490.745300203232 488.522231571501 500.566153014303 607.843087488238 610.480620147477 609.161853817858 38.276 74.295 56.2855 648.038339093723 648.038339093723 648.038339093723 34.648 74.295 39.1171281985271
"31" "Lz.Fa.73.06_19_18" 3 1 "c1.l3" 60 12 117.717 156.33 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 149.359079990701 136.747243572235 136.747243572235 117.717 156.33 137.0235 173.8367648731 161.803880129927 167.820322501514 118.075 156.794 137.4345
"32" "Lz.Fa.73.06_19_18" 3 2 "c2.l3" 60 12 118.075 156.794 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 173.8367648731 161.803880129927 167.820322501514 118.075 156.794 137.4345 199.866204829844 188.448974219906 194.157589524875 120.73 159.387 140.0585
"33" "Lz.Fa.73.06_19_18" 3 3 "c3.l3" 60 12 120.73 159.387 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 199.866204829844 188.448974219906 194.157589524875 120.73 159.387 140.0585 227.847852783344 217.092450366633 222.470151574988 121.88 160.612 141.246
"34" "Lz.Fa.73.06_19_18" 3 4 "c4.l3" 60 12 121.88 160.612 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 227.847852783344 217.092450366633 222.470151574988 121.88 160.612 141.246 252.725990588155 242.559011448786 247.64250101847 115.51 154.443 134.9765
"35" "Lz.Fa.73.06_19_18" 3 5 "c5.l3" 60 12 115.51 154.443 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 252.725990588155 242.559011448786 247.64250101847 115.51 154.443 134.9765 274.150221937167 264.489973507461 269.320097722314 114.433 153.328 133.8805
"36" "Lz.Fa.73.06_19_18" 3 6 "c6.l3" 60 12 114.433 153.328 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 274.150221937167 264.489973507461 269.320097722314 114.433 153.328 133.8805 299.278642818485 290.212737417403 294.745690117944 113.311 152.145 132.728
"37" "Lz.Fa.73.06_19_18" 3 7 "c7.l3" 60 12 113.311 152.145 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 299.278642818485 290.212737417403 294.745690117944 113.311 152.145 132.728 352.889277806317 345.091383129648 348.990330467982 112.386 151.258 131.822
"38" "Lz.Fa.73.06_19_18" 3 8 "c8.l3" 60 12 112.386 151.258 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 352.889277806317 345.091383129648 348.990330467982 112.386 151.258 131.822 402.094930647623 395.46085907282 398.777894860221 111.349 150.202 130.7755
"39" "Lz.Fa.73.06_19_18" 3 9 "c9.l3" 60 12 111.349 150.202 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 402.094930647623 395.46085907282 398.777894860221 111.349 150.202 130.7755 425.271143532185 419.185240926012 422.228192229099 110.385 149.255 129.82
"40" "Lz.Fa.73.06_19_18" 3 10 "c10.l3" 60 12 110.385 149.255 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 425.271143532185 419.185240926012 422.228192229099 110.385 149.255 129.82 458.759019168842 453.465179284082 456.112099226462 109.443 148.343 128.893
"41" "Lz.Fa.73.06_19_18" 3 11 "c11.l3" 60 12 109.443 148.343 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 458.759019168842 453.465179284082 456.112099226462 109.443 148.343 128.893 500.155840023125 495.84112700026 497.998483511692 86.474 126.012 106.243
"42" "Lz.Fa.73.06_19_18" 3 12 "c12.l3" 60 12 86.474 126.012 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 500.155840023125 495.84112700026 497.998483511692 86.474 126.012 106.243 541.702830723312 538.370796413111 540.036813568211 76.979 116.739 96.859
"43" "Lz.Fa.73.06_19_18" 3 13 "c13.l3" 60 12 76.979 116.739 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 541.702830723312 538.370796413111 540.036813568211 76.979 116.739 96.859 576.442121742505 573.931748910121 575.186935326313 81.54 121.177 101.3585
"44" "Lz.Fa.73.06_19_18" 3 14 "c14.l3" 60 12 81.54 121.177 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 576.442121742505 573.931748910121 575.186935326313 81.54 121.177 101.3585 610.480620147477 608.775333489325 609.627976818401 74.295 113.942 94.1185
"45" "Lz.Fa.73.06_19_18" 3 15 "c15.l3" 60 12 74.295 113.942 156.359079990701 640.39664709955 78.4470424036791 78.4470424036791 149.359079990701 647.39664709955 498.037567108849 500.566153014303 512.405655576519 610.480620147477 608.775333489325 609.627976818401 74.295 113.942 94.1185 648.038339093723 647.39664709955 647.717493096637 74.295 113.942 78.4470424036791
"46" "Lz.Fa.73.06_19_18" 4 1 "c1.l4" 68 27 156.33 194.944 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 136.747243572235 136.747243572235 136.747243572235 156.33 194.944 183.077942241927 161.803880129927 161.711215645525 161.757547887726 156.794 195.514 176.154
"47" "Lz.Fa.73.06_19_18" 4 2 "c2.l4" 68 27 156.794 195.514 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 161.803880129927 161.711215645525 161.757547887726 156.794 195.514 176.154 188.448974219906 188.257770815485 188.353372517695 159.387 198.045 178.716
"48" "Lz.Fa.73.06_19_18" 4 3 "c3.l4" 68 27 159.387 198.045 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 188.448974219906 188.257770815485 188.353372517695 159.387 198.045 178.716 217.092450366633 216.795317623192 216.943883994913 160.612 199.344 179.978
"49" "Lz.Fa.73.06_19_18" 4 4 "c4.l4" 68 27 160.612 199.344 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 217.092450366633 216.795317623192 216.943883994913 160.612 199.344 179.978 242.559011448786 242.167698237558 242.363354843172 154.443 193.376 173.9095
"50" "Lz.Fa.73.06_19_18" 4 5 "c5.l4" 68 27 154.443 193.376 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 242.559011448786 242.167698237558 242.363354843172 154.443 193.376 173.9095 264.489973507461 264.017555185141 264.253764346301 153.328 192.223 172.7755
"51" "Lz.Fa.73.06_19_18" 4 6 "c6.l4" 68 27 153.328 192.223 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 264.489973507461 264.017555185141 264.253764346301 153.328 192.223 172.7755 290.212737417403 289.645191137679 289.928964277541 152.145 190.979 171.562
"52" "Lz.Fa.73.06_19_18" 4 7 "c7.l4" 68 27 152.145 190.979 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 290.212737417403 289.645191137679 289.928964277541 152.145 190.979 171.562 345.091383129648 344.320884574271 344.706133851959 151.258 190.129 170.6935
"53" "Lz.Fa.73.06_19_18" 4 8 "c8.l4" 68 27 151.258 190.129 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 345.091383129648 344.320884574271 344.706133851959 151.258 190.129 170.6935 395.46085907282 394.504084059022 394.982471565921 150.202 189.055 169.6285
"54" "Lz.Fa.73.06_19_18" 4 9 "c9.l4" 68 27 150.202 189.055 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 395.46085907282 394.504084059022 394.982471565921 150.202 189.055 169.6285 419.185240926012 418.140728373814 418.662984649913 149.255 188.126 168.6905
"55" "Lz.Fa.73.06_19_18" 4 10 "c10.l4" 68 27 149.255 188.126 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 419.185240926012 418.140728373814 418.662984649913 149.255 188.126 168.6905 453.465179284082 452.29389262132 452.879535952701 148.343 187.243 167.793
"56" "Lz.Fa.73.06_19_18" 4 11 "c11.l4" 68 27 148.343 187.243 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 453.465179284082 452.29389262132 452.879535952701 148.343 187.243 167.793 495.84112700026 494.513125555084 495.177126277672 126.012 165.55 145.781
"57" "Lz.Fa.73.06_19_18" 4 12 "c12.l4" 68 27 126.012 165.55 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 495.84112700026 494.513125555084 495.177126277672 126.012 165.55 145.781 538.370796413111 536.885511691752 537.628154052431 116.739 156.499 136.619
"58" "Lz.Fa.73.06_19_18" 4 13 "c13.l4" 68 27 116.739 156.499 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 538.370796413111 536.885511691752 537.628154052431 116.739 156.499 136.619 573.931748910121 572.314952630122 573.123350770122 121.177 160.813 140.995
"59" "Lz.Fa.73.06_19_18" 4 14 "c14.l4" 68 27 121.177 160.813 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 573.931748910121 572.314952630122 573.123350770122 121.177 160.813 140.995 608.775333489325 607.029678621608 607.902506055466 113.942 153.59 133.766
"60" "Lz.Fa.73.06_19_18" 4 15 "c15.l4" 68 27 113.942 153.59 143.747243572235 630.991897838999 183.077942241927 183.077942241927 136.747243572235 637.991897838999 501.244654266764 512.405655576519 510.51067634539 608.775333489325 607.029678621608 607.902506055466 113.942 153.59 133.766 647.39664709955 645.580219455901 646.488433277726 113.942 153.59 133.766
"61" "Lz.Fa.73.06_19_18" 5 1 "c1.l5" 75 38 194.944 233.557 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 136.747243572235 134.182436756898 134.182436756898 194.944 233.557 203.2106 161.711215645525 159.267389133887 160.489302389706 195.514 234.233 214.8735
"62" "Lz.Fa.73.06_19_18" 5 2 "c2.l5" 75 38 195.514 234.233 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 161.711215645525 159.267389133887 160.489302389706 195.514 234.233 214.8735 188.257770815485 185.942594115553 187.100182465519 198.045 236.702 217.3735
"63" "Lz.Fa.73.06_19_18" 5 3 "c3.l5" 75 38 198.045 236.702 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 188.257770815485 185.942594115553 187.100182465519 198.045 236.702 217.3735 216.795317623192 214.618439470843 215.706878547018 199.344 238.077 218.7105
"64" "Lz.Fa.73.06_19_18" 5 4 "c4.l5" 75 38 199.344 238.077 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 216.795317623192 214.618439470843 215.706878547018 199.344 238.077 218.7105 242.167698237558 240.113779616781 241.14073892717 193.376 232.309 212.8425
"65" "Lz.Fa.73.06_19_18" 5 5 "c5.l5" 75 38 193.376 232.309 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 242.167698237558 240.113779616781 241.14073892717 193.376 232.309 212.8425 264.017555185141 262.069525255537 263.043540220339 192.223 231.117 211.67
"66" "Lz.Fa.73.06_19_18" 5 6 "c6.l5" 75 38 192.223 231.117 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 264.017555185141 262.069525255537 263.043540220339 192.223 231.117 211.67 289.645191137679 287.821357757068 288.733274447374 190.979 229.813 210.396
"67" "Lz.Fa.73.06_19_18" 5 7 "c7.l5" 75 38 190.979 229.813 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 289.645191137679 287.821357757068 288.733274447374 190.979 229.813 210.396 344.320884574271 342.762020325075 343.541452449673 190.129 229.001 209.565
"68" "Lz.Fa.73.06_19_18" 5 8 "c8.l5" 75 38 190.129 229.001 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 344.320884574271 342.762020325075 343.541452449673 190.129 229.001 209.565 394.504084059022 393.188417434647 393.846250746835 189.055 227.907 208.481
"69" "Lz.Fa.73.06_19_18" 5 9 "c9.l5" 75 38 189.055 227.907 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 394.504084059022 393.188417434647 393.846250746835 189.055 227.907 208.481 418.140728373814 416.939609562553 417.540168968183 188.126 226.997 207.5615
"70" "Lz.Fa.73.06_19_18" 5 10 "c10.l5" 75 38 188.126 226.997 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 418.140728373814 416.939609562553 417.540168968183 188.126 226.997 207.5615 452.29389262132 451.258286740888 451.776089681104 187.243 226.142 206.6925
"71" "Lz.Fa.73.06_19_18" 5 11 "c11.l5" 75 38 187.243 226.142 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 452.29389262132 451.258286740888 451.776089681104 187.243 226.142 206.6925 494.513125555084 493.68212235596 494.097623955522 165.55 205.087 185.3185
"72" "Lz.Fa.73.06_19_18" 5 12 "c12.l5" 75 38 165.55 205.087 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 494.513125555084 493.68212235596 494.097623955522 165.55 205.087 185.3185 536.885511691752 536.259853384388 536.57268253807 156.499 196.259 176.379
"73" "Lz.Fa.73.06_19_18" 5 13 "c13.l5" 75 38 156.499 196.259 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 536.885511691752 536.259853384388 536.57268253807 156.499 196.259 176.379 572.314952630122 571.860992340687 572.087972485405 160.813 200.449 180.631
"74" "Lz.Fa.73.06_19_18" 5 14 "c14.l5" 75 38 160.813 200.449 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 572.314952630122 571.860992340687 572.087972485405 160.813 200.449 180.631 607.029678621608 606.743952701327 606.886815661468 153.59 193.238 173.414
"75" "Lz.Fa.73.06_19_18" 5 15 "c15.l5" 75 38 153.59 193.238 148.557384018769 638.580219455901 203.2106 203.2106 141.557384018769 645.580219455901 504.022835437132 510.51067634539 512.984711185876 607.029678621608 606.743952701327 606.886815661468 153.59 193.238 173.414 645.580219455901 645.580219455901 645.580219455901 153.59 193.238 173.414
"76" "Lz.Fa.73.06_19_18" 6 1 "c1.l6" 97 52 233.557 272.171 141.182436756898 634.626125939245 270.928949441617 270.928949441617 134.182436756898 641.626125939245 507.443689182347 512.984711185876 533.366220364354 134.182436756898 134.182436756898 134.182436756898 233.557 272.171 270.928949441617 159.267389133887 160.264044932715 159.765717033301 234.233 272.952 253.5925
"77" "Lz.Fa.73.06_19_18" 6 2 "c2.l6" 97 52 234.233 272.952 141.182436756898 634.626125939245 270.928949441617 270.928949441617 134.182436756898 641.626125939245 507.443689182347 512.984711185876 533.366220364354 159.267389133887 160.264044932715 159.765717033301 234.233 272.952 253.5925 185.942594115553 187.999088391661 186.970841253607 236.702 275.36 256.031
