"idSector" "layer" "cFile" "idD" "xLeftC" "xRightC" "yInfL" "ySupL" "xLeftL" "xRightL" "yLeftL" "yRightL" "xLeftLed" "xRightLed" "xLengthL" "xLengthInfL" "xLengthSupL" "xLeftInfP" "xLeftSupP" "xLeftEdgeS" "yLeftInfS" "yLeftSupS" "yLeftEdgeS" "xRightInfS" "xRightSupS" "xRightEdgeS" "yRightInfS" "yRightSupS" "yRightEdgeS" "APF" "vessel" "idVessel" "nbcell" "Vorigin" "cLdif" "laydif" "circle"
"154" "c13.l10" 10 13 "Lz.Fa.73.06_19_18" 122 57 355.299 395.059 167.794219598338 659.099850675409 398.3641 398.3641 160.794219598338 666.099850675409 505.305631077071 508.731151364845 512.177232159253 557.400618513503 556.574704065834 556.987661289669 355.299 395.059 375.179 592.706560418223 592.119803977687 592.413182197955 358.994 398.63 378.812 0 1 110 0 NA 1 1 1
"155" "c13.l11" 11 13 "Lz.Fa.73.06_19_18" 129 57 395.059 434.819 162.130189499412 659.099850675409 437.394866666667 437.394866666667 155.130189499412 666.099850675409 510.969661175997 512.177232159253 512.107375782963 556.574704065834 556.519950638099 556.547327351966 395.059 434.819 414.939 592.119803977687 592.060202517436 592.090003247562 398.63 438.267 418.4485 0 1 110 0 NA 1 0 1
"156" "c13.l12" 12 13 "Lz.Fa.73.06_19_18" 136 57 434.819 474.579 167.687728536958 659.099850675409 476.425666666667 476.425666666667 160.687728536958 666.099850675409 505.412122138451 512.107375782963 520.99805177999 556.519950638099 554.511442514753 555.515696576426 434.819 474.579 454.699 592.060202517436 590.668707308284 591.36445491286 438.267 477.903 458.085 0 1 110 0 NA 1 -1 1
"157" "c13.l13" 13 13 "Lz.Fa.73.06_19_18" 150 57 474.579 514.339 153.153169529597 659.099850675409 515.456466666667 515.456466666667 146.153169529597 666.099850675409 519.946681145812 520.99805177999 534.482144914978 554.511442514753 551.506488652638 553.008965583695 474.579 514.339 494.459 590.668707308284 588.599549509737 589.634128409011 477.903 517.539 497.721 0 1 110 0 NA 1 -2 2
"158" "c13.l14" 14 13 "Lz.Fa.73.06_19_18" 168 57 514.339 554.099 139.579383468278 659.099850675409 554.487133333333 554.487133333333 132.579383468278 666.099850675409 533.520467207131 534.482144914978 574.329871688715 551.506488652638 542.767726814704 547.137107733671 514.339 554.099 534.219 588.599549509737 582.6262199099 585.612884709819 517.539 557.175 537.357 0 1 110 0 NA 1 -3 3
"159" "c13.l15" 15 13 "Lz.Fa.73.06_19_18" 209 57 554.099 593.859 99.6079733850891 659.099850675409 593.5177 593.5177 92.6079733850891 666.099850675409 573.49187729032 574.329871688715 604.054248364721 542.767726814704 536.247803834677 539.50776532469 554.099 593.859 573.979 582.6262199099 578.169168671189 580.397694290545 557.175 596.811 576.993 0 1 110 0 NA 1 -4 4
"188" "c13.l7" 7 13 "Lz.Fa.73.06_19_18" 105 57 236.019 275.779 142.358545219321 659.099850675409 303.953926018212 248.912363762599 135.358545219321 666.099850675409 533.587768687374 533.366220364354 532.117983929535 552.234880278479 552.43262102329 552.333750650884 236.019 275.779 255.899 589.250495971765 589.361609108 589.306052539882 240.085 279.722 259.9035 1 1 110 1 NA 1 4 4
"189" "c13.l8" 8 13 "Lz.Fa.73.06_19_18" 111 57 275.779 315.539 145.885105561376 659.099850675409 320.302866666667 320.302866666667 138.885105561376 666.099850675409 527.214745114033 532.117983929535 528.526789282866 552.43262102329 553.144403001286 552.788512012288 275.779 315.539 295.659 589.361609108 589.824162177517 589.592885642759 279.722 319.358 299.54 0 1 110 0 NA 1 3 3
"190" "c13.l9" 9 13 "Lz.Fa.73.06_19_18" 117 57 315.539 355.299 165.657142073738 659.099850675409 359.333466666667 359.333466666667 158.657142073738 666.099850675409 507.442708601671 528.526789282866 508.731151364845 553.144403001286 557.400618513503 555.272510757395 315.539 355.299 335.419 589.824162177517 592.706560418223 591.26536129787 319.358 358.994 339.176 0 1 110 0 NA 1 2 2
"192" "c14.l10" 10 14 "Lz.Fa.73.06_19_18" 122 57 358.994 398.63 167.794219598338 659.099850675409 398.3641 398.3641 160.794219598338 666.099850675409 505.305631077071 508.731151364845 512.177232159253 592.706560418223 592.119803977687 592.413182197955 358.994 398.63 378.812 627.300278711033 626.947855764516 627.124067237774 351.828 391.475 371.6515 0 1 110 0 NA 0 1 1
"193" "c14.l11" 11 14 "Lz.Fa.73.06_19_18" 129 57 398.63 438.267 162.130189499412 659.099850675409 437.394866666667 437.394866666667 155.130189499412 666.099850675409 510.969661175997 512.177232159253 512.107375782963 592.119803977687 592.060202517436 592.090003247562 398.63 438.267 418.4485 626.947855764516 626.883504070678 626.915679917597 391.475 431.122 411.2985 0 1 110 0 1 0 0 0
"194" "c14.l12" 12 14 "Lz.Fa.73.06_19_18" 136 57 438.267 477.903 167.687728536958 659.099850675409 476.425666666667 476.425666666667 160.687728536958 666.099850675409 505.412122138451 512.107375782963 520.99805177999 592.060202517436 590.668707308284 591.36445491286 438.267 477.903 458.085 626.883504070678 626.096574829323 626.490039450001 431.122 470.77 450.946 0 1 110 0 NA 0 -1 1
"195" "c14.l13" 13 14 "Lz.Fa.73.06_19_18" 150 57 477.903 517.539 153.153169529597 659.099850675409 515.456466666667 515.456466666667 146.153169529597 666.099850675409 519.946681145812 520.99805177999 534.482144914978 590.668707308284 588.599549509737 589.634128409011 477.903 517.539 497.721 626.096574829323 624.944335363955 625.520455096639 470.77 510.418 490.594 0 1 110 0 NA 0 -2 2
"196" "c14.l14" 14 14 "Lz.Fa.73.06_19_18" 168 57 517.539 557.175 139.579383468278 659.099850675409 554.487133333333 554.487133333333 132.579383468278 666.099850675409 533.520467207131 534.482144914978 574.329871688715 588.599549509737 582.6262199099 585.612884709819 517.539 557.175 537.357 624.944335363955 621.680651184733 623.312493274344 510.418 550.065 530.2415 0 1 110 0 NA 0 -3 3
"197" "c14.l15" 15 14 "Lz.Fa.73.06_19_18" 209 57 557.175 596.811 99.6079733850891 659.099850675409 593.5177 593.5177 92.6079733850891 666.099850675409 573.49187729032 574.329871688715 604.054248364721 582.6262199099 578.169168671189 580.397694290545 557.175 596.811 576.993 621.680651184733 619.24485755999 620.462754372362 550.065 589.712 569.8885 0 1 110 0 NA 0 -4 4
"226" "c14.l7" 7 14 "Lz.Fa.73.06_19_18" 105 57 240.085 279.722 142.358545219321 659.099850675409 303.953926018212 248.912363762599 135.358545219321 666.099850675409 533.587768687374 533.366220364354 532.117983929535 589.250495971765 589.361609108 589.306052539882 240.085 279.722 259.9035 625.519398956541 625.545632015208 625.532515485875 232.885 272.533 252.709 0 1 110 0 NA 0 4 4
"227" "c14.l8" 8 14 "Lz.Fa.73.06_19_18" 111 57 279.722 319.358 145.885105561376 659.099850675409 320.302866666667 320.302866666667 138.885105561376 666.099850675409 527.214745114033 532.117983929535 528.526789282866 589.361609108 589.824162177517 589.592885642759 279.722 319.358 299.54 625.545632015208 625.763983848752 625.65480793198 272.533 312.18 292.3565 0 1 110 0 NA 0 3 3
"228" "c14.l9" 9 14 "Lz.Fa.73.06_19_18" 117 57 319.358 358.994 165.657142073738 659.099850675409 359.333466666667 359.333466666667 158.657142073738 666.099850675409 507.442708601671 528.526789282866 508.731151364845 589.824162177517 592.706560418223 591.26536129787 319.358 358.994 339.176 625.763983848752 627.300278711033 626.532131279892 312.18 351.828 332.004 0 1 110 0 NA 0 2 2
"230" "c15.l10" 10 15 "Lz.Fa.73.06_19_18" 122 57 351.828 391.475 167.794219598338 659.099850675409 398.3641 398.3641 160.794219598338 666.099850675409 505.305631077071 508.731151364845 512.177232159253 627.300278711033 626.947855764516 627.124067237774 351.828 391.475 371.6515 666.099850675409 666.099850675409 666.099850675409 351.828 391.475 371.6515 0 1 110 0 NA -1 1 1
"231" "c15.l11" 11 15 "Lz.Fa.73.06_19_18" 129 57 391.475 431.122 162.130189499412 659.099850675409 437.394866666667 437.394866666667 155.130189499412 666.099850675409 510.969661175997 512.177232159253 512.107375782963 626.947855764516 626.883504070678 626.915679917597 391.475 431.122 411.2985 666.099850675409 666.099850675409 666.099850675409 391.475 431.122 411.2985 0 1 110 0 NA -1 0 1
"232" "c15.l12" 12 15 "Lz.Fa.73.06_19_18" 136 57 431.122 470.77 167.687728536958 659.099850675409 476.425666666667 476.425666666667 160.687728536958 666.099850675409 505.412122138451 512.107375782963 520.99805177999 626.883504070678 626.096574829323 626.490039450001 431.122 470.77 450.946 666.099850675409 666.099850675409 666.099850675409 431.122 470.77 450.946 0 1 110 0 NA -1 -1 1
"233" "c15.l13" 13 15 "Lz.Fa.73.06_19_18" 150 57 470.77 510.418 153.153169529597 659.099850675409 515.456466666667 515.456466666667 146.153169529597 666.099850675409 519.946681145812 520.99805177999 534.482144914978 626.096574829323 624.944335363955 625.520455096639 470.77 510.418 490.594 666.099850675409 666.099850675409 666.099850675409 470.77 510.418 490.594 0 1 110 0 NA -1 -2 2
"234" "c15.l14" 14 15 "Lz.Fa.73.06_19_18" 168 57 510.418 550.065 139.579383468278 659.099850675409 554.487133333333 554.487133333333 132.579383468278 666.099850675409 533.520467207131 534.482144914978 574.329871688715 624.944335363955 621.680651184733 623.312493274344 510.418 550.065 530.2415 666.099850675409 666.099850675409 666.099850675409 510.418 550.065 530.2415 0 1 110 0 NA -1 -3 3
"235" "c15.l15" 15 15 "Lz.Fa.73.06_19_18" 209 57 550.065 589.712 99.6079733850891 659.099850675409 593.5177 593.5177 92.6079733850891 666.099850675409 573.49187729032 574.329871688715 604.054248364721 621.680651184733 619.24485755999 620.462754372362 550.065 589.712 569.8885 666.099850675409 666.099850675409 666.099850675409 550.065 589.712 569.8885 0 1 110 0 NA -1 -4 4
"264" "c15.l7" 7 15 "Lz.Fa.73.06_19_18" 105 57 232.885 272.533 142.358545219321 659.099850675409 303.953926018212 248.912363762599 135.358545219321 666.099850675409 533.587768687374 533.366220364354 532.117983929535 625.519398956541 625.545632015208 625.532515485875 232.885 272.533 252.709 666.099850675409 666.099850675409 666.099850675409 232.885 272.533 248.912363762599 1 1 110 1 NA -1 4 4
"265" "c15.l8" 8 15 "Lz.Fa.73.06_19_18" 111 57 272.533 312.18 145.885105561376 659.099850675409 320.302866666667 320.302866666667 138.885105561376 666.099850675409 527.214745114033 532.117983929535 528.526789282866 625.545632015208 625.763983848752 625.65480793198 272.533 312.18 292.3565 666.099850675409 666.099850675409 666.099850675409 272.533 312.18 292.3565 0 1 110 0 NA -1 3 3
"266" "c15.l9" 9 15 "Lz.Fa.73.06_19_18" 117 57 312.18 351.828 165.657142073738 659.099850675409 359.333466666667 359.333466666667 158.657142073738 666.099850675409 507.442708601671 528.526789282866 508.731151364845 625.763983848752 627.300278711033 626.532131279892 312.18 351.828 332.004 666.099850675409 666.099850675409 666.099850675409 312.18 351.828 332.004 0 1 110 0 NA -1 2 2
"40" "c10.l10" 10 10 "Lz.Fa.73.06_19_18" 122 57 382.479 421.35 167.794219598338 659.099850675409 398.3641 398.3641 160.794219598338 666.099850675409 505.305631077071 508.731151364845 512.177232159253 439.06975270604 437.442279865592 438.256016285816 382.479 421.35 401.9145 473.103866732348 471.706936697046 472.405401714697 381.741 420.641 401.191 0 1 124 0 NA -2 1 2
"41" "c10.l11" 11 10 "Lz.Fa.73.06_19_18" 129 57 421.35 460.221 162.130189499412 659.099850675409 437.394866666667 437.394866666667 155.130189499412 666.099850675409 510.969661175997 512.177232159253 512.107375782963 437.442279865592 437.403775030981 437.423027448287 421.35 460.221 440.7855 471.706936697046 471.663758470862 471.685347583954 420.641 459.541 440.091 0 1 124 0 NA -2 0 2
"42" "c10.l12" 12 10 "Lz.Fa.73.06_19_18" 136 57 460.221 499.091 167.687728536958 659.099850675409 476.425666666667 476.425666666667 160.687728536958 666.099850675409 505.412122138451 512.107375782963 520.99805177999 437.403775030981 433.327295670727 435.365535350854 460.221 499.091 479.656 471.663758470862 468.182065334809 469.922911902835 459.541 498.441 478.991 0 1 124 0 NA -2 -1 2
"43" "c10.l13" 13 10 "Lz.Fa.73.06_19_18" 150 57 499.091 537.962 153.153169529597 659.099850675409 515.456466666667 515.456466666667 146.153169529597 666.099850675409 519.946681145812 520.99805177999 534.482144914978 433.327295670727 427.185941745414 430.256618708071 499.091 537.962 518.5265 468.182065334809 462.942797240226 465.562431287517 498.441 537.341 517.891 0 1 124 0 NA -2 -2 2
"44" "c10.l14" 14 10 "Lz.Fa.73.06_19_18" 168 57 537.962 576.833 139.579383468278 659.099850675409 554.487133333333 554.487133333333 132.579383468278 666.099850675409 533.520467207131 534.482144914978 574.329871688715 427.185941745414 409.178598659909 418.182270202661 537.962 576.833 557.3975 462.942797240226 447.601267075884 455.272032158055 537.341 576.24 556.7905 0 1 124 0 NA -2 -3 3
"45" "c10.l15" 15 10 "Lz.Fa.73.06_19_18" 209 57 576.833 615.703 99.6079733850891 659.099850675409 593.5177 593.5177 92.6079733850891 666.099850675409 573.49187729032 574.329871688715 604.054248364721 409.178598659909 395.744785665043 402.461692162476 576.833 615.703 596.268 447.601267075884 436.156014880643 441.878640978263 576.24 615.14 595.69 0 1 124 0 NA -2 -4 4
"751" "c10.l8" 8 10 "Lz.Fa.73.06_19_18" 111 57 304.738 343.609 145.885105561376 659.099850675409 320.302866666667 320.302866666667 138.885105561376 666.099850675409 527.214745114033 532.117983929535 528.526789282866 428.66197796128 430.209071814092 429.435524887686 304.738 343.609 324.1735 464.260671086166 465.567514017115 464.914092551641 303.942 342.842 323.392 0 1 124 0 NA -2 3 3
"76" "c10.l9" 9 10 "Lz.Fa.73.06_19_18" 117 57 343.609 382.479 165.657142073738 659.099850675409 359.333466666667 359.333466666667 158.657142073738 666.099850675409 507.442708601671 528.526789282866 508.731151364845 430.209071814092 439.06975270604 434.639412260066 343.609 382.479 363.044 465.567514017115 473.103866732348 469.335690374732 342.842 381.741 362.2915 0 1 124 0 NA -2 2 2
"304" "c2.l9" 9 2 "Lz.Fa.73.06_19_18" 117 57 350.391 389.11 165.657142073738 659.099850675409 359.333466666667 359.333466666667 158.657142073738 666.099850675409 507.442708601671 528.526789282866 508.731151364845 164.730065557308 183.534095375479 174.132080466394 350.391 389.11 369.7505 192.213458600017 209.988115246451 201.100786923234 352.675 391.332 372.0035 1 1 124 1 NA 6 2 6
"306" "c3.l10" 10 3 "Lz.Fa.73.06_19_18" 122 57 391.332 429.99 167.794219598338 659.099850675409 398.3641 398.3641 160.794219598338 666.099850675409 505.305631077071 508.731151364845 512.177232159253 209.988115246451 206.808872224281 208.398493735366 391.332 429.99 410.661 238.426186607746 235.439579501983 236.932883054864 393.007 431.739 412.373 1 1 124 1 NA 5 1 5
"307" "c3.l11" 11 3 "Lz.Fa.73.06_19_18" 129 57 429.99 468.647 162.130189499412 659.099850675409 437.394866666667 437.394866666667 155.130189499412 666.099850675409 510.969661175997 512.177232159253 512.107375782963 206.808872224281 206.801823715913 206.805347970097 429.99 468.647 449.3185 235.439579501983 235.428626022181 235.434102762082 431.739 470.472 451.1055 0 1 124 0 NA 5 0 5
"308" "c3.l12" 12 3 "Lz.Fa.73.06_19_18" 136 57 468.647 507.305 167.687728536958 659.099850675409 476.425666666667 476.425666666667 160.687728536958 666.099850675409 505.412122138451 512.107375782963 520.99805177999 206.801823715913 198.721872954198 202.761848335055 468.647 507.305 487.976 235.428626022181 227.845664048699 231.63714503544 470.472 509.204 489.838 1 1 124 2 NA 5 -1 5
"342" "c3.l9" 9 3 "Lz.Fa.73.06_19_18" 117 57 352.675 391.332 165.657142073738 659.099850675409 359.333466666667 359.333466666667 158.657142073738 666.099850675409 507.442708601671 528.526789282866 508.731151364845 192.213458600017 209.988115246451 201.100786923234 352.675 391.332 372.0035 221.758106120929 238.426186607746 230.092146364338 354.274 393.007 373.6405 1 1 124 1 NA 5 2 5
"344" "c4.l10" 10 4 "Lz.Fa.73.06_19_18" 122 57 393.007 431.739 167.794219598338 659.099850675409 398.3641 398.3641 160.794219598338 666.099850675409 505.305631077071 508.731151364845 512.177232159253 238.426186607746 235.439579501983 236.932883054864 393.007 431.739 412.373 263.710124830578 260.894787940298 262.302456385438 388.042 426.975 407.5085 0 1 124 0 NA 4 1 4
"345" "c4.l11" 11 4 "Lz.Fa.73.06_19_18" 129 57 431.739 470.472 162.130189499412 659.099850675409 437.394866666667 437.394866666667 155.130189499412 666.099850675409 510.969661175997 512.177232159253 512.107375782963 235.439579501983 235.428626022181 235.434102762082 431.739 470.472 451.1055 260.894787940298 260.880362598594 260.887575269446 426.975 465.908 446.4415 0 1 124 0 NA 4 0 4
"346" "c4.l12" 12 4 "Lz.Fa.73.06_19_18" 136 57 470.472 509.204 167.687728536958 659.099850675409 476.425666666667 476.425666666667 160.687728536958 666.099850675409 505.412122138451 512.107375782963 520.99805177999 235.428626022181 227.845664048699 231.63714503544 470.472 509.204 489.838 260.880362598594 253.739267222165 257.309814910379 465.908 504.841 485.3745 0 1 124 0 NA 4 -1 4
"347" "c4.l13" 13 4 "Lz.Fa.73.06_19_18" 150 57 509.204 547.937 153.153169529597 659.099850675409 515.456466666667 515.456466666667 146.153169529597 666.099850675409 519.946681145812 520.99805177999 534.482144914978 227.845664048699 216.386183790947 222.115923919823 509.204 547.937 528.5705 253.739267222165 242.949946393221 248.344606807693 504.841 543.774 524.3075 1 1 124 1 NA 4 -2 4
"380" "c4.l9" 9 4 "Lz.Fa.73.06_19_18" 117 57 354.274 393.007 165.657142073738 659.099850675409 359.333466666667 359.333466666667 158.657142073738 666.099850675409 507.442708601671 528.526789282866 508.731151364845 221.758106120929 238.426186607746 230.092146364338 354.274 393.007 373.6405 248.025887548288 263.710124830578 255.868006189433 349.108 388.042 368.575 0 1 124 0 NA 4 2 4
"382" "c5.l10" 10 5 "Lz.Fa.73.06_19_18" 122 57 388.042 426.975 167.794219598338 659.099850675409 398.3641 398.3641 160.794219598338 666.099850675409 505.305631077071 508.731151364845 512.177232159253 263.710124830578 260.894787940298 262.302456385438 388.042 426.975 407.5085 285.483818108994 282.815973476714 284.149895792854 386.696 425.591 406.1435 0 1 124 0 NA 3 1 3
"383" "c5.l11" 11 5 "Lz.Fa.73.06_19_18" 129 57 426.975 465.908 162.130189499412 659.099850675409 437.394866666667 437.394866666667 155.130189499412 666.099850675409 510.969661175997 512.177232159253 512.107375782963 260.894787940298 260.880362598594 260.887575269446 426.975 465.908 446.4415 282.815973476714 282.798558282105 282.807265879409 425.591 464.486 445.0385 0 1 124 0 NA 3 0 3
"384" "c5.l12" 12 5 "Lz.Fa.73.06_19_18" 136 57 465.908 504.841 167.687728536958 659.099850675409 476.425666666667 476.425666666667 160.687728536958 666.099850675409 505.412122138451 512.107375782963 520.99805177999 260.880362598594 253.739267222165 257.309814910379 465.908 504.841 485.3745 282.798558282105 276.037983838348 279.418271060227 464.486 503.381 483.9335 0 1 124 0 NA 3 -1 3
"385" "c5.l13" 13 5 "Lz.Fa.73.06_19_18" 150 57 504.841 543.774 153.153169529597 659.099850675409 515.456466666667 515.456466666667 146.153169529597 666.099850675409 519.946681145812 520.99805177999 534.482144914978 253.739267222165 242.949946393221 248.344606807693 504.841 543.774 524.3075 276.037983838348 265.825782195582 270.931883016965 503.381 542.276 522.8285 0 1 124 0 NA 3 -2 3
"418" "c5.l9" 9 5 "Lz.Fa.73.06_19_18" 117 57 349.108 388.042 165.657142073738 659.099850675409 359.333466666667 359.333466666667 158.657142073738 666.099850675409 507.442708601671 528.526789282866 508.731151364845 248.025887548288 263.710124830578 255.868006189433 349.108 388.042 368.575 270.646834129594 285.483818108994 278.065326119294 347.802 386.696 367.249 0 1 124 0 NA 3 2 3
"420" "c6.l10" 10 6 "Lz.Fa.73.06_19_18" 122 57 386.696 425.591 167.794219598338 659.099850675409 398.3641 398.3641 160.794219598338 666.099850675409 505.305631077071 508.731151364845 512.177232159253 285.483818108994 282.815973476714 284.149895792854 386.696 425.591 406.1435 311.022121907509 308.527270531108 309.774696219309 385.148 423.982 404.565 0 1 124 0 NA 2 1 2
"421" "c6.l11" 11 6 "Lz.Fa.73.06_19_18" 129 57 425.591 464.486 162.130189499412 659.099850675409 437.394866666667 437.394866666667 155.130189499412 666.099850675409 510.969661175997 512.177232159253 512.107375782963 282.815973476714 282.798558282105 282.807265879409 425.591 464.486 445.0385 308.527270531108 308.50634854641 308.516809538759 423.982 462.816 443.399 0 1 124 0 NA 2 0 2
"422" "c6.l12" 12 6 "Lz.Fa.73.06_19_18" 136 57 464.486 503.381 167.687728536958 659.099850675409 476.425666666667 476.425666666667 160.687728536958 666.099850675409 505.412122138451 512.107375782963 520.99805177999 282.798558282105 276.037983838348 279.418271060227 464.486 503.381 483.9335 308.50634854641 302.192086037704 305.349217292057 462.816 501.65 482.233 0 1 124 0 NA 2 -1 2
"423" "c6.l13" 13 6 "Lz.Fa.73.06_19_18" 150 57 503.381 542.276 153.153169529597 659.099850675409 515.456466666667 515.456466666667 146.153169529597 666.099850675409 519.946681145812 520.99805177999 534.482144914978 276.037983838348 265.825782195582 270.931883016965 503.381 542.276 522.8285 302.192086037704 292.656785870314 297.424435954009 501.65 540.484 521.067 0 1 124 0 NA 2 -2 2
"424" "c6.l14" 14 6 "Lz.Fa.73.06_19_18" 168 57 542.276 581.17 139.579383468278 659.099850675409 554.487133333333 554.487133333333 132.579383468278 666.099850675409 533.520467207131 534.482144914978 574.329871688715 265.825782195582 235.788410397086 250.807096296334 542.276 581.17 561.723 292.656785870314 264.619769955859 278.638277913086 540.484 579.318 559.901 0 1 124 0 NA 2 -3 3
"456" "c6.l9" 9 6 "Lz.Fa.73.06_19_18" 117 57 347.802 386.696 165.657142073738 659.099850675409 359.333466666667 359.333466666667 158.657142073738 666.099850675409 507.442708601671 528.526789282866 508.731151364845 270.646834129594 285.483818108994 278.065326119294 347.802 386.696 367.249 297.178878951594 311.022121907509 304.100500429552 346.315 385.148 365.7315 0 1 124 0 NA 2 2 2
"458" "c7.l10" 10 7 "Lz.Fa.73.06_19_18" 122 57 385.148 423.982 167.794219598338 659.099850675409 398.3641 398.3641 160.794219598338 666.099850675409 505.305631077071 508.731151364845 512.177232159253 311.022121907509 308.527270531108 309.774696219309 385.148 423.982 404.565 365.507228218684 363.381452095364 364.444340157024 384.486 423.358 403.922 0 1 124 0 NA 1 1 1
"459" "c7.l11" 11 7 "Lz.Fa.73.06_19_18" 129 57 423.982 462.816 162.130189499412 659.099850675409 437.394866666667 437.394866666667 155.130189499412 666.099850675409 510.969661175997 512.177232159253 512.107375782963 308.527270531108 308.50634854641 308.516809538759 423.982 462.816 443.399 363.381452095364 363.353048492765 363.367250294065 423.358 462.229 442.7935 0 1 124 0 NA 1 0 1
"460" "c7.l12" 12 7 "Lz.Fa.73.06_19_18" 136 57 462.816 501.65 167.687728536958 659.099850675409 476.425666666667 476.425666666667 160.687728536958 666.099850675409 505.412122138451 512.107375782963 520.99805177999 308.50634854641 302.192086037704 305.349217292057 462.816 501.65 482.233 363.353048492765 357.990977383341 360.672012938053 462.229 501.101 481.665 0 1 124 0 NA 1 -1 1
"461" "c7.l13" 13 7 "Lz.Fa.73.06_19_18" 150 57 501.65 540.484 153.153169529597 659.099850675409 515.456466666667 515.456466666667 146.153169529597 666.099850675409 519.946681145812 520.99805177999 534.482144914978 302.192086037704 292.656785870314 297.424435954009 501.65 540.484 521.067 357.990977383341 349.899823590708 353.945400487024 501.101 539.972 520.5365 0 1 124 0 NA 1 -2 2
"462" "c7.l14" 14 7 "Lz.Fa.73.06_19_18" 168 57 540.484 579.318 139.579383468278 659.099850675409 554.487133333333 554.487133333333 132.579383468278 666.099850675409 533.520467207131 534.482144914978 574.329871688715 292.656785870314 264.619769955859 278.638277913086 540.484 579.318 559.901 349.899823590708 326.13049921372 338.015161402214 539.972 578.844 559.408 0 1 124 0 NA 1 -3 3
"463" "c7.l15" 15 7 "Lz.Fa.73.06_19_18" 209 57 579.318 618.152 99.6079733850891 659.099850675409 593.5177 593.5177 92.6079733850891 666.099850675409 573.49187729032 574.329871688715 604.054248364721 264.619769955859 243.704331351643 254.162050653751 579.318 618.152 598.735 326.13049921372 308.398541351505 317.264520282613 578.844 617.715 598.2795 1 1 124 2 NA 1 -4 4
"493" "c7.l8" 8 7 "Lz.Fa.73.06_19_18" 111 57 307.481 346.315 145.885105561376 659.099850675409 320.302866666667 320.302866666667 138.885105561376 666.099850675409 527.214745114033 532.117983929535 528.526789282866 294.727881406217 297.178878951594 295.953380178905 307.481 346.315 326.898 351.71771748507 353.784098083789 352.75090778443 306.744 345.615 326.1795 1 1 124 1 NA 1 3 3
"494" "c7.l9" 9 7 "Lz.Fa.73.06_19_18" 117 57 346.315 385.148 165.657142073738 659.099850675409 359.333466666667 359.333466666667 158.657142073738 666.099850675409 507.442708601671 528.526789282866 508.731151364845 297.178878951594 311.022121907509 304.100500429552 346.315 385.148 365.7315 353.784098083789 365.507228218684 359.645663151236 345.615 384.486 365.0505 0 1 124 0 NA 1 2 2
"496" "c8.l10" 10 8 "Lz.Fa.73.06_19_18" 122 57 384.486 423.358 167.794219598338 659.099850675409 398.3641 398.3641 160.794219598338 666.099850675409 505.305631077071 508.731151364845 512.177232159253 365.507228218684 363.381452095364 364.444340157024 384.486 423.358 403.922 415.515500397848 413.728474016619 414.621987207233 383.318 422.171 402.7445 0 1 124 0 NA 0 1 1
"497" "c8.l11" 11 8 "Lz.Fa.73.06_19_18" 129 57 423.358 462.229 162.130189499412 659.099850675409 437.394866666667 437.394866666667 155.130189499412 666.099850675409 510.969661175997 512.177232159253 512.107375782963 363.381452095364 363.353048492765 363.367250294065 423.358 462.229 442.7935 413.728474016619 413.69320353223 413.710838774424 422.171 461.024 441.5975 0 1 124 0 1 0 0 0
"498" "c8.l12" 12 8 "Lz.Fa.73.06_19_18" 136 57 462.229 501.101 167.687728536958 659.099850675409 476.425666666667 476.425666666667 160.687728536958 666.099850675409 505.412122138451 512.107375782963 520.99805177999 363.353048492765 357.990977383341 360.672012938053 462.229 501.101 481.665 413.69320353223 409.205085873314 411.449144702772 461.024 499.877 480.4505 0 1 124 0 NA 0 -1 1
"499" "c8.l13" 13 8 "Lz.Fa.73.06_19_18" 150 57 501.101 539.972 153.153169529597 659.099850675409 515.456466666667 515.456466666667 146.153169529597 666.099850675409 519.946681145812 520.99805177999 534.482144914978 357.990977383341 349.899823590708 353.945400487024 501.101 539.972 520.5365 409.205085873314 402.43941843585 405.822252154582 499.877 538.73 519.3035 0 1 124 0 NA 0 -2 2
"500" "c8.l14" 14 8 "Lz.Fa.73.06_19_18" 168 57 539.972 578.844 139.579383468278 659.099850675409 554.487133333333 554.487133333333 132.579383468278 666.099850675409 533.520467207131 534.482144914978 574.329871688715 349.899823590708 326.13049921372 338.015161402214 539.972 578.844 559.408 402.43941843585 382.587125600721 392.513272018286 538.73 577.582 558.156 0 1 124 0 NA 0 -3 3
"501" "c8.l15" 15 8 "Lz.Fa.73.06_19_18" 209 57 578.844 617.715 99.6079733850891 659.099850675409 593.5177 593.5177 92.6079733850891 666.099850675409 573.49187729032 574.329871688715 604.054248364721 326.13049921372 308.398541351505 317.264520282613 578.844 617.715 598.2795 382.587125600721 367.777073965757 375.182099783239 577.582 616.435 597.0085 0 1 124 0 NA 0 -4 4
"530" "c8.l7" 7 8 "Lz.Fa.73.06_19_18" 105 57 267.872 306.744 142.358545219321 659.099850675409 303.953926018212 248.912363762599 135.358545219321 666.099850675409 533.587768687374 533.366220364354 532.117983929535 351.049141957044 351.71771748507 351.383429721057 267.872 306.744 287.308 403.47904141886 404.024915305343 403.751978362102 266.76 305.613 286.1865 1 1 124 1 NA 0 4 4
